# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
135,13.600000000000001,9.221603874079024,19.809285217616925,-0.6057900786399841,0.27955185592807297,-0.21476654898894054,0.35252504977299,0.4261774862087344,0.9417288763978764,2,10.721005577072694,3,"[{""id"":""0"",""x_m"":19.965118779745794,""y_m"":21.814976356655915},{""id"":""1"",""x_m"":19.920293861024852,""y_m"":26.984334870065542},{""id"":""2"",""x_m"":19.93325520228966,""y_m"":19.361528133399265}]"
136,13.700000000000001,9.251653305075228,19.790588853749252,-0.5073577165603638,0.3004943099620405,-0.1869636386767226,0.3539099214585584,0.30657004704870955,1.0,2,10.691917766816513,3,"[{""id"":""0"",""x_m"":19.965184021240933,""y_m"":21.74997638939787},{""id"":""1"",""x_m"":19.916285408919613,""y_m"":26.936734254673283},{""id"":""2"",""x_m"":19.932266989938388,""y_m"":19.29906383192389}]"
137,13.8,9.282646665082328,19.775307925681936,-0.40876856446266174,0.3099336000710018,-0.15280928067316069,0.3455568154628418,0.23418767595419113,1.0,2,10.662238922373213,3,"[{""id"":""0"",""x_m"":19.965216311691385,""y_m"":21.68497639741843},{""id"":""1"",""x_m"":19.912429257751132,""y_m"":26.888943125088165},{""id"":""2"",""x_m"":19.931285531595,""y_m"":19.23695011867439}]"
138,13.9,9.314746632448161,19.763229132416743,-0.3110280930995941,0.32099967365832427,-0.120787932651929,0.34297305311507725,0.4052507080161287,0.8020492580542249,2,10.631840483864707,3,"[{""id"":""0"",""x_m"":19.96521802258967,""y_m"":21.619976397440947},{""id"":""1"",""x_m"":19.90872448945044,""y_m"":26.84094286066993},{""id"":""2"",""x_m"":19.9303123035583,""y_m"":19.175183592775067}]"
139,14.0,9.347572688918863,19.754407363710254,-0.21405142545700073,0.32826056470701914,-0.08821768706489763,0.339907867889008,0.21939169369251577,1.0,2,10.601151745027177,3,"[{""id"":""0"",""x_m"":19.965191418874177,""y_m"":21.554976402885238},{""id"":""1"",""x_m"":19.905169428410073,""y_m"":26.79271456100677},{""id"":""2"",""x_m"":19.92934884866475,""y_m"":19.11375798524619}]"
140,14.100000000000001,9.379569792917634,19.749065855805963,-0.11677241325378418,0.3199710399877098,-0.053415079042906655,0.3243988857871996,0.15024440004948716,1.0,2,10.571789138547826,3,"[{""id"":""0"",""x_m"":19.96513865298443,""y_m"":21.489976424302466},{""id"":""1"",""x_m"":19.901761609525416,""y_m"":26.744239082174488},{""id"":""2"",""x_m"":19.92839677970803,""y_m"":19.052664539982654}]"
141,14.200000000000001,9.410320918130845,19.746971647201704,-0.019221311435103416,0.30751125213210884,-0.02094208604258796,0.30822352466298314,0.17504614904053398,1.0,2,10.54420753532993,3,"[{""id"":""0"",""x_m"":19.965061761216248,""y_m"":21.424976469782052},{""id"":""1"",""x_m"":19.898497747579086,""y_m"":26.695497080613823},{""id"":""2"",""x_m"":19.927457779701886,""y_m"":18.991892324817556}]"
142,14.3,9.439624715550242,19.74784154218751,0.07857467979192734,0.29303797419396815,0.008698949858043648,0.2931670616701977,0.14027164042963206,1.0,2,10.518640036576256,3,"[{""id"":""0"",""x_m"":19.96496266146697,""y_m"":21.359976545326408},{""id"":""1"",""x_m"":19.895373708391844,""y_m"":26.646469064872683},{""id"":""2"",""x_m"":19.926533599558347,""y_m"":18.931428486451125}]"
143,14.4,9.467608005220685,19.751431228950704,0.17659108340740204,0.27983289670443057,0.035896867631954876,0.28212592079385157,0.22523966538383938,1.0,2,10.494991453159608,3,"[{""id"":""0"",""x_m"":19.964843151696996,""y_m"":21.29497665519254},{""id"":""1"",""x_m"":19.892384482080043,""y_m"":26.597135455475872},{""id"":""2"",""x_m"":19.925626053557515,""y_m"":18.871258460368114}]"
144,14.5,9.494624888012575,19.75763458972225,0.27480584383010864,0.2701688279189085,0.062033607715470396,0.2771991415305496,0.24047659093777105,1.0,2,10.472949102640582,3,"[{""id"":""0"",""x_m"":19.964704908620142,""y_m"":21.229976802201538},{""id"":""1"",""x_m"":19.889524158663797,""y_m"":26.547476653180112},{""id"":""2"",""x_m"":19.924737012842908,""y_m"":18.81136614474088}]"
145,14.600000000000001,9.520668859411211,19.76638112797823,0.37319910526275635,0.2604397139863579,0.08746538255980596,0.2747344859453016,0.26462858041831405,1.0,2,10.452562811204766,3,"[{""id"":""0"",""x_m"":19.9645494862833,""y_m"":21.16497698801798},{""id"":""1"",""x_m"":19.88678590615824,""y_m"":26.49747311584707},{""id"":""2"",""x_m"":19.923868397074063,""y_m"":18.751734045612984}]"
146,14.700000000000001,9.545070574756355,19.777350814790978,0.4717530608177185,0.24401715345144126,0.1096968681274646,0.2675402288545007,0.1409552496564965,1.0,2,10.434515814665351,3,"[{""id"":""0"",""x_m"":19.96437831431445,""y_m"":21.09997721340178},{""id"":""1"",""x_m"":19.884161951148876,""y_m"":26.44710544412208},{""id"":""2"",""x_m"":19.92302216429549,""y_m"":18.69234339929398}]"
147,14.8,9.567506167338477,19.790229438852553,0.5704516172409058,0.224355925821218,0.12878624061574584,0.25869185766667,0.21715778429587773,1.0,2,10.419139465854748,3,"[{""id"":""0"",""x_m"":19.964192695713816,""y_m"":21.034977478435128},{""id"":""1"",""x_m"":19.88164356169696,""y_m"":26.396354476041207},{""id"":""2"",""x_m"":19.92220029903089,""y_m"":18.63317427680251}]"
148,14.9,9.58810410027603,19.80493032124685,0.6692802906036377,0.2059793293755341,0.14700882394297565,0.2530594365896905,0.18757750949789903,1.0,2,10.406333959570224,3,"[{""id"":""0"",""x_m"":19.963993804140983,""y_m"":20.969977782727053},{""id"":""1"",""x_m"":19.879221032237204,""y_m"":26.345201390605236},{""id"":""2"",""x_m"":19.921404798579,""y_m"":18.57420567431894}]"
149,15.0,9.606833238960409,19.821315779228218,0.768226146697998,0.187291386843782,0.16385457981368035,0.24885012941886314,0.23435522026471642,1.0,2,10.396150098948596,3,"[{""id"":""0"",""x_m"":19.963782680715312,""y_m"":20.904978125597964},{""id"":""1"",""x_m"":19.87688366991156,""y_m"":26.29362782025634},{""id"":""2"",""x_m"":19.920637657468507,""y_m"":18.51541559290779}]"
150,15.100000000000001,9.623621164181781,19.839226730210594,0.8672773838043213,0.1678792522137229,0.1791095098237605,0.24548657770466098,0.1960740042889537,1.0,0,10.388255099407314,3,"[{""id"":""0"",""x_m"":19.963560230400855,""y_m"":20.83997850624633},{""id"":""1"",""x_m"":19.87461978152213,""y_m"":26.2416159720743},{""id"":""2"",""x_m"":19.919900850021968,""y_m"":18.456781110210716}]"
151,15.200000000000001,9.638782016287974,19.85900736052837,0.966423511505127,0.15160852106193445,0.1978063031777566,0.24922374934070304,0.36964258384156173,1.0,0,10.365097082469552,3,"[{""id"":""0"",""x_m"":19.963327218092957,""y_m"":20.774978923899482},{""id"":""1"",""x_m"":19.87241665997222,""y_m"":26.189148757376717},{""id"":""2"",""x_m"":19.919196310980436,""y_m"":18.398278446365506}]"
