campaign,scenario_id,scenario_family,planner_key,seed_count,success_mean,success_ci_low,success_ci_high,collisions_mean,collisions_ci_low,collisions_ci_high,snqi_mean,snqi_ci_low,snqi_ci_high
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.14892351804787457,-0.23204629143575456,-0.07456286372099069
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.1489159130080299,-0.22706629825399455,-0.07337705459230819
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.04802749571709708,-0.1431212452229074,0.010776976372983969
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10309345641108685,0.09635628640344511,0.10947041919791059
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,ppo,10,0.8,0.5,1.0,0.2,0.0,0.5,-0.1788080540517228,-0.23580920488008686,-0.13952863753568379
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.12101800832104437,-0.17180314234022442,-0.0846231524006857
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,ppo,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.3081871044559965,-0.4108128673900746,-0.22297202588652157
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0927736183875247,0.08433536432425164,0.10142866953440657
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.10636265756658123,-0.11545768141241479,-0.0964669710032256
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.08479609332775151,-0.0957331148420585,-0.0711205873401069
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.3005671093467647,-0.3572735803723778,-0.26644431892813336
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.06580600284256151,-0.07483273881893901,-0.05876786098546924
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10900149681067399,0.10373162123150426,0.1139847095313055
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0151813137214176,0.008331874808953105,0.023366624024945402
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.0680542141468026,-0.07810904906085962,-0.056597994397128176
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.0723131290213674,-0.08349041611963491,-0.062126057105642424
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.0723131290213674,-0.08349041611963491,-0.062126057105642424
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.249833187192212,-0.26766144172295453,-0.2287131557409248
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.11487494114243653,0.11186716344720674,0.11696080970198017
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.36768119378817393,-0.3903445607620527,-0.3420967644142482
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,ppo,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.30173772669871995,-0.3497998111045812,-0.26270722462680335
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,ppo,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.9628727017686091,-1.1961511806911567,-0.7090556814227695
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.31481356852507403,-0.551104701711957,-0.10808245547896525
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.030303516019931608,0.02060673690596972,0.04158259533780903
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0826652117902686,0.07749890135766083,0.08830370922081002
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.05893216223413552,-0.09820554214945561,-0.017630803686115176
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,ppo,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.5306624107449529,-0.845197182961276,-0.27994609741628
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,ppo,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.0703548368517284,-0.0851248762597738,-0.05455497333597204
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,prediction_planner,10,0.7,0.4,0.9524999999999977,0.3,0.04750000000000068,0.6,-0.1920493226446158,-0.19904914216091607,-0.1846518969871484
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_low,,prediction_planner,10,0.7,0.4,0.9524999999999977,0.3,0.04750000000000068,0.6,0.02134251146348764,-0.0720769975191568,0.10165405258292025
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_medium,,prediction_planner,10,0.7,0.4,0.9524999999999977,0.3,0.04750000000000068,0.6,-0.18130697138052246,-0.18951117958654753,-0.17361248294186615
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_high,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.2526902963500974,-0.27583153609683825,-0.22836522702069137
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_low,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.20843008130100063,-0.2141249398564115,-0.2036064602707078
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_medium,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.2326057958437991,-0.2533623358122268,-0.21499238686461464
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_high,,prediction_planner,10,0.5,0.2,0.8,0.5,0.2,0.8,-0.45549359144017243,-0.5823725578747733,-0.34216709764040004
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_low,,prediction_planner,10,0.5,0.2,0.8,0.5,0.2,0.8,-0.35156459481764,-0.5179246792303964,-0.20316654267039158
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_medium,,prediction_planner,10,0.5,0.2,0.8,0.5,0.2,0.8,-0.29823527662458255,-0.37604132970985155,-0.22310274868332527
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_high,,prediction_planner,10,0.8,0.6,1.0,0.1,0.0,0.3,-0.17134120308995476,-0.25709684994174054,-0.06736474188629711
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_low,,prediction_planner,10,0.9,0.7,1.0,0.1,0.0,0.3,0.03355351506407394,-0.09056515074653332,0.1118483177368811
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_medium,,prediction_planner,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.048671904317032465,-0.16813569658023336,0.06704175921624678
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_low,,prediction_planner,10,0.8,0.5,1.0,0.2,0.0,0.5,-0.07096913298320347,-0.180248906872318,0.026086531893359338
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_medium,,prediction_planner,10,0.6,0.3,0.9,0.4,0.1,0.7,-0.22801910752518073,-0.3806562900352118,-0.09281603766881687
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_low,,prediction_planner,10,0.5,0.2,0.8,0.1,0.0,0.3,-0.3192647802520533,-0.44824958943896503,-0.17773524321912607
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_medium,,prediction_planner,10,0.8,0.5,1.0,0.2,0.0,0.5,-0.3910381115496874,-0.47155426261480937,-0.3395182665092117
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_low,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3233231640100081,-0.40772858188602584,-0.25240950535004786
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_medium,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.4192836153007125,-0.5170512296906219,-0.32436625935210917
issue_1454_s10_h500_candidates_2026-05-23,classic_realworld_double_bottleneck_high,,prediction_planner,10,0.5,0.2,0.8,0.5,0.2,0.8,-0.38421963298918616,-0.4833861800394408,-0.28196553849545003
issue_1454_s10_h500_candidates_2026-05-23,classic_station_platform_medium,,prediction_planner,10,0.0,0.0,0.0,0.7,0.4,0.9524999999999977,-0.41707653626647295,-0.5083811767455545,-0.3320371959922095
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,prediction_planner,10,0.6,0.3,0.9,0.4,0.1,0.7,-0.08701341890329804,-0.2620727483011696,0.07165433205039365
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,prediction_planner,10,0.6,0.3,0.9,0.4,0.1,0.7,-0.10486495214775109,-0.2729165799964807,0.04862860289656964
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,prediction_planner,10,0.7,0.4,0.9524999999999977,0.3,0.04750000000000068,0.6,-0.034737970554787286,-0.16641311725462898,0.06281037353115591
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.007726729401159119,-0.08231601000941387,0.09756048478019344
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.20091285785657811,-0.2041501118844878,-0.19974641644114027
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,prediction_planner,10,0.9,0.7,1.0,0.1,0.0,0.3,0.056673695765407296,-0.02740441140622163,0.10777937754928722
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,prediction_planner,10,0.4,0.1,0.7,0.6,0.3,0.9,-0.4344786413952006,-0.5273484883086745,-0.3433769918708291
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.009431402287289326,-0.08030673083725533,0.09890466752896691
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.03156606561097257,-0.06769850650344714,0.13036942069300755
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.02331438939765637,-0.0724500609315809,0.11865873375238617
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,-0.1700698943288175,-0.18440080507337833,-0.15260049394846084
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.024573102790930994,-0.07173614434509853,0.12022716781082761
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,prediction_planner,10,0.3,0.1,0.6,0.3,0.0,0.6,-0.0697528163115564,-0.13998434706976448,0.00883148156239349
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,prediction_planner,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.1945597129139539,-0.20927781410173157,-0.1651915334702237
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,prediction_planner,10,1.0,1.0,1.0,0.0,0.0,0.0,0.11152316814390617,0.11025424945506204,0.11279208683275033
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,prediction_planner,10,1.0,1.0,1.0,0.0,0.0,0.0,0.11152316814390617,0.11025424945506204,0.11279208683275033
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,prediction_planner,10,1.0,1.0,1.0,0.0,0.0,0.0,0.11152316814390617,0.11025424945506204,0.11279208683275033
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,prediction_planner,10,0.1,0.0,0.4,0.4,0.1,0.7,-0.4050337827249491,-0.4666515947037022,-0.3320681225982578
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,prediction_planner,10,0.7,0.4,1.0,0.3,0.0,0.6,0.008506725302397738,-0.08195327858615259,0.09871821790053308
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,prediction_planner,10,0.1,0.0,0.4,0.6,0.3,0.9,-0.4788908110565921,-0.5278274928124361,-0.4002549395802154
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,prediction_planner,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.19974641644114027,-0.19974641644114027,-0.19974641644114027
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,prediction_planner,10,0.7,0.4,0.9,0.2,0.0,0.5,-0.2591420954818121,-0.3486825499600558,-0.17703038918014172
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,prediction_planner,10,0.2,0.0,0.5,0.0,0.0,0.0,-0.3334580956509787,-0.42730309989277687,-0.21079230298283422
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,prediction_planner,10,0.3,0.1,0.6,0.7,0.4,0.9,-0.40411364949201334,-0.47813298839487356,-0.32557768301496676
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,prediction_planner,10,0.9,0.7,1.0,0.0,0.0,0.0,0.0695745652927109,0.02981223297806516,0.09011872956314097
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,prediction_planner,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.004826084341706065,-0.07734896385691734,0.07140608049007426
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,prediction_planner,10,0.1,0.0,0.3,0.9,0.7,1.0,-0.582744972684293,-0.6402924916965754,-0.4979615054571956
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,prediction_planner,10,0.3,0.0,0.6,0.4,0.1,0.7,-0.4220364449602494,-0.5134724342385633,-0.32205033077017375
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.27341386999805783,-0.35518850184335127,-0.21256693469280577
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_low,,sacadrl,10,0.0,0.0,0.0,0.1,0.0,0.3,-0.13754789106170726,-0.22282169046372066,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_medium,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3152830412643058,-0.3914972111589617,-0.2658076832530878
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_high,,sacadrl,10,0.1,0.0,0.3,0.9,0.7,1.0,-0.391928656081222,-0.46638232250903533,-0.31451589230836685
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_low,,sacadrl,10,0.7,0.5,0.9,0.3,0.1,0.5,-0.07705191156108451,-0.22162853357161005,0.06719356842042477
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_medium,,sacadrl,10,0.3,0.1,0.6,0.7,0.4,0.9,-0.34427059923154807,-0.428336751069491,-0.26039705669763036
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_high,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.37038963044403383,-0.5102554516642615,-0.2777060057142878
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_low,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3527029087120461,-0.46748696080061924,-0.27072198194402
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_medium,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.35858266086005475,-0.44639824889784424,-0.2842943624166259
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_high,,sacadrl,10,0.0,0.0,0.0,0.1,0.0,0.3,-0.21836943892615643,-0.3187551102454097,-0.12882843336295965
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_low,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.16829285832193422,-0.25643482456304906,-0.11437896679297736
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_medium,,sacadrl,10,0.2,0.0,0.5,0.2,0.0,0.4,-0.2093052027855097,-0.3354032495008323,-0.09213047740091802
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_low,,sacadrl,10,0.0,0.0,0.0,0.5,0.2,0.8,-0.4076541810653217,-0.511750230885615,-0.3032727855640284
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_medium,,sacadrl,10,0.1,0.0,0.3,0.5,0.2,0.8,-0.44308718194539826,-0.5097332133750854,-0.37462330441598907
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_low,,sacadrl,10,0.0,0.0,0.0,0.8,0.5,1.0,-0.4700959346679789,-0.557597743069821,-0.37067148535530414
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_medium,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.49943931553938803,-0.5770735248833188,-0.4147316019240318
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_low,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.29952554328826736,-0.32335847657829586,-0.2713353368010402
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_medium,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.35149266254603584,-0.4000470265133819,-0.30279013181600695
issue_1454_s10_h500_candidates_2026-05-23,classic_realworld_double_bottleneck_high,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.4624607207753602,-0.5167355572607847,-0.4081828214864755
issue_1454_s10_h500_candidates_2026-05-23,classic_station_platform_medium,,sacadrl,10,0.0,0.0,0.0,0.8,0.5,1.0,-0.46928712131656225,-0.577806862708717,-0.3700953644131993
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.33967296451208967,-0.3672954962980936,-0.3128605678635947
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3578959684769606,-0.3906749326482569,-0.33008753738260405
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,sacadrl,10,0.0,0.0,0.0,0.9,0.7,1.0,-0.8825030513997694,-1.0074990314848444,-0.7188598412736587
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.5556477208568942,-0.5915746385368295,-0.5226673925063613
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.36345124592674016,-0.370804488780708,-0.35464036210703165
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,sacadrl,10,0.0,0.0,0.0,0.1,0.0,0.3,-0.15162870519119628,-0.1946490049231116,-0.11707063971939126
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,sacadrl,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.0968319069659985,-0.19066408110028749,-0.007193139079816557
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.6179910415955299,-0.6440738932681129,-0.5943857306829479
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.21772434178809816,-0.23676981161525015,-0.20543219811244942
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.22186072662481612,-0.23974762443760195,-0.20887337718102547
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,sacadrl,10,0.9,0.6,1.0,0.1,0.0,0.4,-0.192959292729821,-0.22564669145300179,-0.16257857123348607
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.10498860928962998,-0.11321730738488708,-0.09838887082218703
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.6733081883882088,-0.7089802523733707,-0.6428085431990054
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.7660730930643619,-0.7869646325288335,-0.7451945295072593
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.09676696415850919,-0.10233488255193501,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.09676696415850922,-0.10233488255193512,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.09676696415850922,-0.10233488255193512,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.32943238611866377,-0.35603824314159505,-0.31232219836943853
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.4877019709546116,-0.5200655261365092,-0.45992447888241894
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.45251240657890135,-0.5199986415279365,-0.3912268572699075
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.2918318564532147,-0.30383621647968595,-0.28091412125233184
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3697944991096961,-0.40147360029830464,-0.3388693169120762
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,sacadrl,10,0.0,0.0,0.0,0.3,0.04750000000000068,0.6,-0.36505387287760727,-0.47529856833438844,-0.28555614201958696
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,sacadrl,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.8254957793228215,-0.8564722146859807,-0.7912164906024037
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.11520200090978239,-0.12204600073857985,-0.10987803282761434
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,sacadrl,10,0.0,0.0,0.0,0.4,0.1,0.7,-0.3024915565095897,-0.3833158184772469,-0.22068541345386256
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,sacadrl,10,0.1,0.0,0.3,0.9,0.7,1.0,-0.6506124633703119,-0.785894230536272,-0.49987651873484334
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,sacadrl,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.22166486670628616,-0.268212691467924,-0.18172421649660547
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.1917973216442302,-0.21643151735496766,-0.15219340705282908
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_low,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10103364614751664,0.09616491363842136,0.10553767813676075
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_medium,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.17703933127219335,-0.1954836279773301,-0.14951386740498981
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_high,,scenario_adaptive_hybrid_orca_v1,10,0.7,0.4,1.0,0.3,0.0,0.6,-0.24143753630230042,-0.288232758726978,-0.17741952485341542
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_low,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.044498969151765946,-0.03646879801045727,0.1095385881363434
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_medium,,scenario_adaptive_hybrid_orca_v1,10,0.8,0.5475000000000007,1.0,0.2,0.0,0.45249999999999774,-0.15873024785384,-0.23207984876905113,-0.06789075694039554
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_high,,scenario_adaptive_hybrid_orca_v1,10,0.6,0.3,0.9,0.0,0.0,0.0,-0.44053824601109337,-0.6965330465241809,-0.2621644871851827
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_low,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.2317622025920365,-0.35747745072286213,-0.11333877803498268
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_medium,,scenario_adaptive_hybrid_orca_v1,10,0.6,0.3,0.9,0.0,0.0,0.0,-0.23808266976813347,-0.3730717112831832,-0.11674594933772729
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_high,,scenario_adaptive_hybrid_orca_v1,10,0.8,0.5,1.0,0.0,0.0,0.0,-0.2199480330004171,-0.32810352799237,-0.09741549477742749
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_low,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.03151518700793181,-0.14018245182419015,0.06733587949851663
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_medium,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.10440825430692917,-0.23113113745182254,0.02786950901719262
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_low,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.1,0.0,0.4,-0.1561204130115558,-0.26481368147022283,-0.039766510962447675
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_medium,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.1,0.0,0.4,-0.30090713829327387,-0.5044927151861582,-0.13506447607357652
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_low,,scenario_adaptive_hybrid_orca_v1,10,0.7,0.4,1.0,0.0,0.0,0.0,-0.21381016526587052,-0.35561963751278486,-0.08301360328466852
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_medium,,scenario_adaptive_hybrid_orca_v1,10,0.8,0.6,1.0,0.2,0.0,0.4,-0.36697862997848,-0.4872667338193078,-0.2517619053382433
