# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
38,3.9000000000000004,16.902200956073088,20.833805801636434,0.04172508046030998,1.946624169197193,0.11939064188844384,1.9502819748624036,2.0,-0.19144377297973447,0,3.665673972901471,3,"[{""id"":""0"",""x_m"":19.79563860902265,""y_m"":18.58320938643868},{""id"":""1"",""x_m"":19.621613610869428,""y_m"":26.88452750153075},{""id"":""2"",""x_m"":20.486075167948698,""y_m"":27.011681363202186}]"
39,4.0,17.097673129255128,20.838366815879734,0.004933089017868042,1.954721731820399,0.04561014243300576,1.955253777376149,2.0,-0.1360320859969124,0,3.557148261609142,3,"[{""id"":""0"",""x_m"":19.800023555716034,""y_m"":18.525229135654993},{""id"":""1"",""x_m"":19.62695892696818,""y_m"":26.832885403603207},{""id"":""2"",""x_m"":20.480099159996268,""y_m"":26.985651695182288}]"
40,4.1000000000000005,17.293631454497298,20.835981701253154,-0.029274968430399895,1.9595832524217016,-0.023851146265805312,1.9597283996385333,2.0,-0.08302110353029213,0,3.4516959940942193,3,"[{""id"":""0"",""x_m"":19.804410586855862,""y_m"":18.467397021711623},{""id"":""1"",""x_m"":19.63385189637027,""y_m"":26.781886337139493},{""id"":""2"",""x_m"":20.475409063671798,""y_m"":26.960638502100643}]"
41,4.2,17.489808581398723,20.827155951300053,-0.06064176186919212,1.9617712690142497,-0.0882574995310037,1.9637555596746874,2.0,-0.032887476220605505,0,3.3499014274179904,3,"[{""id"":""0"",""x_m"":19.80879903590687,""y_m"":18.409693884313853},{""id"":""1"",""x_m"":19.641971107595282,""y_m"":26.731318733475486},{""id"":""2"",""x_m"":20.471557906196438,""y_m"":26.936517901580128}]"
42,4.3,17.685996399225886,20.81245285890131,-0.0889664813876152,1.9618781782716255,-0.14703092398743678,1.9673800037072124,2.0,0.013965780110926751,0,3.255083886060215,3,"[{""id"":""0"",""x_m"":19.81502868629501,""y_m"":18.350178985851016},{""id"":""1"",""x_m"":19.65103923396995,""y_m"":26.68100809754654},{""id"":""2"",""x_m"":20.46817363961044,""y_m"":26.913188632941868}]"
43,4.4,17.882045676035467,20.7924783722851,-0.11410285532474518,1.9604927680958184,-0.1997448661620993,1.9706420033365064,2.0,0.05721053900068718,0,3.167667816016741,3,"[{""id"":""0"",""x_m"":19.822769732822604,""y_m"":18.288938972148575},{""id"":""1"",""x_m"":19.66081661250707,""y_m"":26.630810195471042},{""id"":""2"",""x_m"":20.464940679966187,""y_m"":26.89056019454771}]"
44,4.5,18.077862873916548,20.767867024108753,-0.13595658540725708,1.9581719788108032,-0.2461134817634658,1.973577803002849,2.0,0.09658977610091934,0,3.0882071010472325,3,"[{""id"":""0"",""x_m"":19.83172056304317,""y_m"":18.226016063637235},{""id"":""1"",""x_m"":19.671095891998196,""y_m"":26.580605540316213},{""id"":""2"",""x_m"":20.461587720070813,""y_m"":26.86854563684281}]"
45,4.6000000000000005,18.273404739863373,20.739269219239517,-0.1544824093580246,1.9554186594682577,-0.2859780486923569,1.9762200227025648,2.0,0.1319166407878245,0,3.017051815623661,3,"[{""id"":""0"",""x_m"":19.841544361024418,""y_m"":18.161762713582757},{""id"":""1"",""x_m"":19.681697552140978,""y_m"":26.530294919527666},{""id"":""2"",""x_m"":20.45787992540462,""y_m"":26.847057211073796}]"
46,4.7,18.468671295039233,20.707340021092058,-0.16968072950839996,1.9526655517585922,-0.31929198147459203,1.9785980204323108,2.0,0.16306911918329425,0,2.9536071416455982,3,"[{""id"":""0"",""x_m"":19.851741309878594,""y_m"":18.097567525024225},{""id"":""1"",""x_m"":19.692466134969948,""y_m"":26.479795761731783},{""id"":""2"",""x_m"":20.45361416428625,""y_m"":26.826003768336488}]"
47,4.800000000000001,18.66369782560498,20.672729455171243,-0.18159392476081848,1.9502653056574815,-0.34610565920814906,1.9807382183890876,2.0,0.18998837703246862,0,2.898646094139345,3,"[{""id"":""0"",""x_m"":19.86204319904631,""y_m"":18.033389093448065},{""id"":""1"",""x_m"":19.703267060594243,""y_m"":26.429039182890893},{""id"":""2"",""x_m"":20.448616300569327,""y_m"":26.80528926808766}]"
48,4.9,18.858546427401983,20.636074258115023,-0.19030249118804932,1.9484860179700192,-0.3665519705621989,1.982664396550181,2.0,0.21267278927812683,0,2.8530285160657165,3,"[{""id"":""0"",""x_m"":19.87219441080886,""y_m"":17.96918665658036},{""id"":""1"",""x_m"":19.71398392332758,""y_m"":26.37796758480249},{""id"":""2"",""x_m"":20.442739836621286,""y_m"":26.784812051728707}]"
49,5.0,19.053297585256256,20.597990941193874,-0.19592097401618958,1.9475115785427377,-0.3808331692114919,1.9843979568951624,2.0,0.23117363742851937,0,2.8176733097237046,3,"[{""id"":""0"",""x_m"":19.88195317114304,""y_m"":17.904923396495455},{""id"":""1"",""x_m"":19.724516183271408,""y_m"":26.326532704761433},{""id"":""2"",""x_m"":20.43586536879402,""y_m"":26.764464710384473}]"
50,5.1000000000000005,19.248042184882713,20.559070007277498,-0.19859378039836884,1.9474459962645696,-0.389209339163763,1.985958161205617,2.0,0.24559020674620635,0,2.7935214390225473,3,"[{""id"":""0"",""x_m"":19.891094948761932,""y_m"":17.840569469638062},{""id"":""1"",""x_m"":19.734777183446898,""y_m"":26.274694035448466},{""id"":""2"",""x_m"":20.42790043474403,""y_m"":26.744134462210997}]"
51,5.2,19.442874268717926,20.519871155061534,-0.19849105179309845,1.9483208383521244,-0.3919885221596431,1.9873623450850693,2.0,0.25606354213761806,0,2.781490134634341,3,"[{""id"":""0"",""x_m"":19.89941783789738,""y_m"":17.776104521670668},{""id"":""1"",""x_m"":19.74469243454466,""y_m"":26.2224175500047},{""id"":""2"",""x_m"":20.418779415870986,""y_m"":26.72370398232812}]"
52,5.300000000000001,19.637884761904076,20.48091931782677,-0.1958044022321701,1.950104931861496,-0.38951837234762365,1.988626110576564,2.0,0.2627732760511672,0,2.78242062558688,3,"[{""id"":""0"",""x_m"":19.90674940613146,""y_m"":17.7115193212976},{""id"":""1"",""x_m"":19.754198118936984,""y_m"":26.16967467975545},{""id"":""2"",""x_m"":20.408463228180928,""y_m"":26.70305262137458}]"
53,5.4,19.833156314608416,20.442701409137086,-0.19074290990829468,1.9527155270434093,-0.38217908689684776,1.9897634995189073,2.0,0.26592876773126983,0,2.7970237991474853,3,"[{""id"":""0"",""x_m"":19.912954089980104,""y_m"":17.646816138235728},{""id"":""1"",""x_m"":19.763239773274243,""y_m"":26.11644150190223},{""id"":""2"",""x_m"":20.39693860420944,""y_m"":26.682057926112044}]"
54,5.5,20.028759334006626,20.405663677685016,-0.1835290938615799,1.9560301939820945,-0.3703773145207023,1.9907871495670244,2.0,0.2657661842736183,0,2.8258298565397877,3,"[{""id"":""0"",""x_m"":19.91793989863073,""y_m"":17.58200763792829},{""id"":""1"",""x_m"":19.768880484121915,""y_m"":26.05814543529839},{""id"":""2"",""x_m"":20.38421684335119,""y_m"":26.660597352964817}]"
55,5.6000000000000005,20.224749215451613,20.37020960519455,-0.1743951141834259,1.959898814449872,-0.35454072490466615,1.9917084346103322,2.0,0.2625421404108512,0,2.8691486014526597,3,"[{""id"":""0"",""x_m"":19.921663084319768,""y_m"":17.517114357164214},{""id"":""1"",""x_m"":19.7745973453211,""y_m"":26.00022294931088},{""id"":""2"",""x_m"":20.370108138719964,""y_m"":26.63767879862188}]"
56,5.7,20.4211647280772,20.33669830976365,-0.16357918083667755,1.964155126255882,-0.3351129543089826,1.9925375911492746,2.0,0.2565292837475439,0,2.9270460108837963,3,"[{""id"":""0"",""x_m"":19.924129657298632,""y_m"":17.452161173887795},{""id"":""1"",""x_m"":19.778103755227406,""y_m"":25.938862718920184},{""id"":""2"",""x_m"":20.35477830453679,""y_m"":26.613609356617033}]"
57,5.800000000000001,20.61802746533918,20.305443437691956,-0.151322141289711,1.9686273726197712,-0.31254872071695416,1.9932838320343713,2.0,0.24800886127963206,0,2.999340257240752,3,"[{""id"":""0"",""x_m"":19.92539315471137,""y_m"":17.387173455245822},{""id"":""1"",""x_m"":19.780110774428646,""y_m"":25.875315508530495},{""id"":""2"",""x_m"":20.33823951457706,""y_m"":26.58793531914726}]"
58,5.9,20.81534223642482,20.276712540896938,-0.13786441087722778,1.9731477108564022,-0.2873089679501817,1.9939554488309057,2.0,0.23727003175336026,0,3.0856170386510877,3,"[{""id"":""0"",""x_m"":19.925548776459543,""y_m"":17.322173641539386},{""id"":""1"",""x_m"":19.781133266423048,""y_m"":25.810337961970756},{""id"":""2"",""x_m"":20.320587684838195,""y_m"":26.560531247583878}]"
