step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
22,2.3000000000000003,14.439100121576647,6.081521009875617,1.5752989053726196,-0.0009957927861670157,1.731691654032499,1.7316919403430522,2.0,0.005616271269816231,0,7.106014598404007,4,"[{""id"":""0"",""x_m"":17.93189663584484,""y_m"":12.269882342461718},{""id"":""1"",""x_m"":15.43425643432802,""y_m"":22.76329403291199},{""id"":""2"",""x_m"":14.860898797069607,""y_m"":33.73511302462023},{""id"":""3"",""x_m"":13.842801084100346,""y_m"":28.295368864946667}]"
23,2.4000000000000004,14.437678704805153,6.257367539745314,1.5824600458145142,-0.014214167714943216,1.758465298696965,1.7585227463087405,2.0,0.012721245115966617,0,6.915043918075596,4,"[{""id"":""0"",""x_m"":17.955915344999333,""y_m"":12.210504807817456},{""id"":""1"",""x_m"":15.451839790768043,""y_m"":22.700717475190242},{""id"":""2"",""x_m"":14.833356771916245,""y_m"":33.676236570494225},{""id"":""3"",""x_m"":13.86056103697323,""y_m"":28.232842198044033}]"
24,2.5,14.435015986043807,6.435614699707878,1.5890071392059326,-0.026627187613463832,1.782471599625639,1.7826704716778665,2.0,0.007692891967361781,0,6.725587416596355,4,"[{""id"":""0"",""x_m"":17.97993384412323,""y_m"":12.15112722945959},{""id"":""1"",""x_m"":15.469421944160986,""y_m"":22.638140579437362},{""id"":""2"",""x_m"":14.80548775240565,""y_m"":33.61751419186803},{""id"":""3"",""x_m"":13.87832134922675,""y_m"":28.17031563322029}]"
25,2.6,14.431224700335449,6.616015207846061,1.5946111679077148,-0.03791285708357961,1.8040050813818365,1.8044034245100862,2.0,-0.06535492223142025,0,6.5382009139378665,4,"[{""id"":""0"",""x_m"":18.003951066233796,""y_m"":12.09175237332732},{""id"":""1"",""x_m"":15.487002885607293,""y_m"":22.575563343177986},{""id"":""2"",""x_m"":14.777320954423592,""y_m"":33.55893406305768},{""id"":""3"",""x_m"":13.896081951485376,""y_m"":28.107789150771566}]"
26,2.7,14.426481973608318,6.798349844682665,1.5989919900894165,-0.04742726727130275,1.823346368366039,1.8239630820590769,2.0,-0.06723824484229013,0,6.353407441173399,4,"[{""id"":""0"",""x_m"":18.027966148155894,""y_m"":12.032382501634748},{""id"":""1"",""x_m"":15.504582608311182,""y_m"":22.512985764528327},{""id"":""2"",""x_m"":14.748879819156011,""y_m"":33.50048663518706},{""id"":""3"",""x_m"":13.913842777543746,""y_m"":28.045262731893427}]"
27,2.8000000000000003,14.420990369787347,6.982424623272979,1.602250099182129,-0.05491603820971136,1.8407477859031385,1.8415667738531658,2.0,-0.06965289518418016,0,6.17171863989551,4,"[{""id"":""0"",""x_m"":18.05197838943706,""y_m"":11.973019474710425},{""id"":""1"",""x_m"":15.5221611071916,""y_m"":22.450407842086694},{""id"":""2"",""x_m"":14.72018312593052,""y_m"":33.442164256995476},{""id"":""3"",""x_m"":13.931603764082972,""y_m"":27.982736358600604}]"
28,2.9000000000000004,14.414943371363059,7.1680671735535215,1.604466199874878,-0.060469984242885744,1.8564255028054255,1.857410096467851,2.0,-0.07360819539006336,0,5.993658248379775,4,"[{""id"":""0"",""x_m"":18.075987219454323,""y_m"":11.913664832513247},{""id"":""1"",""x_m"":15.539738378569488,""y_m"":22.38782957484552},{""id"":""2"",""x_m"":14.691245865416297,""y_m"":33.383960864019365},{""id"":""3"",""x_m"":13.94936485043894,""y_m"":27.920210013661404}]"
29,3.0,14.408528709475673,7.355124126962067,1.605684757232666,-0.06414661887385265,1.8705695340854511,1.8716690868210675,2.0,-0.08157756086473,0,5.819765006551965,4,"[{""id"":""0"",""x_m"":18.099992171073822,""y_m"":11.854319859887298},{""id"":""1"",""x_m"":15.55731441991632,""y_m"":22.325250962120606},{""id"":""2"",""x_m"":14.662079924226452,""y_m"":33.32587172669998},{""id"":""3"",""x_m"":13.967125978410797,""y_m"":27.85768368054353}]"
30,3.1,14.401932006523667,7.543458850537587,1.6059322357177734,-0.06596702952005984,1.8833472357552061,1.884502178138958,2.0,-0.08824720050921009,0,5.650594395725999,4,"[{""id"":""0"",""x_m"":18.12399285955173,""y_m"":11.794985638806253},{""id"":""1"",""x_m"":15.57488922965184,""y_m"":22.26267200349424},{""id"":""2"",""x_m"":14.632694620233826,""y_m"":33.267893248716675},{""id"":""3"",""x_m"":13.984887092100678,""y_m"":27.795157343368743}]"
31,3.2,14.395344481703791,7.732949575585735,1.6051610708236694,-0.06587524819876123,1.894907250481479,1.8960519603250663,2.0,-0.11054244744476271,0,5.486716331546568,4,"[{""id"":""0"",""x_m"":18.147988965626872,""y_m"":11.735663090208222},{""id"":""1"",""x_m"":15.592462806981324,""y_m"":22.2000926987694},{""id"":""2"",""x_m"":14.603097118862557,""y_m"":33.21002280796686},{""id"":""3"",""x_m"":14.002648137777795,""y_m"":27.73263098687442}]"
