planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,robot_crowding,francis2023_robot_crowding,10,1.0000,0.0000,0.0000,0.0000,0.0000,149.7000,0.6066,1.0000,0.0834,,'-0.7098
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,robot_overtaking,francis2023_robot_overtaking,10,1.0000,0.0000,0.0000,0.0000,0.0000,5.3000,0.7531,1.0000,0.0000,,0.0219
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,bottleneck,classic_bottleneck_high,10,1.0000,0.0000,0.0000,0.0000,0.0000,61.5000,0.7211,1.0000,0.0000,,'-0.1918
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,bottleneck,classic_bottleneck_low,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6920,1.0000,0.0000,,0.1010
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,bottleneck,classic_bottleneck_medium,10,1.0000,0.0000,0.0000,0.0000,0.0000,36.5000,0.5486,1.0000,0.0000,,'-0.1770
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,cross_trap,classic_cross_trap_high,10,0.7000,0.3000,0.3000,0.0000,0.3000,8.4000,0.8596,0.9766,0.1617,,'-0.2244
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,cross_trap,classic_cross_trap_low,10,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.5385,0.9719,0.0053,,0.0572
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,cross_trap,classic_cross_trap_medium,10,0.8000,0.2000,0.2000,0.0000,0.2000,8.0000,0.7528,0.9770,0.1046,,'-0.1553
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,doorway,classic_doorway_high,10,0.6000,0.1000,0.0000,0.1000,0.1000,64.1000,0.7650,1.0000,0.0051,,'-0.4428
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,doorway,classic_doorway_low,10,0.9000,0.1000,0.0000,0.1000,0.1000,21.9000,0.3939,1.0000,0.0125,,'-0.2318
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,doorway,classic_doorway_medium,10,0.6000,0.0000,0.0000,0.0000,0.0000,13.6000,0.7561,1.0000,0.0070,,'-0.2381
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,group_crossing,classic_group_crossing_high,10,0.8000,0.0000,0.0000,0.0000,0.0000,37.2000,0.7723,1.0000,0.0169,,'-0.2199
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,group_crossing,classic_group_crossing_low,10,0.9000,0.0000,0.0000,0.0000,0.0000,19.2000,0.7315,1.0000,0.0074,,'-0.0315
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,group_crossing,classic_group_crossing_medium,10,0.9000,0.0000,0.0000,0.0000,0.0000,29.8000,0.7012,1.0000,0.0201,,'-0.1044
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,head_on_corridor,classic_head_on_corridor_low,10,0.9000,0.1000,0.0000,0.1000,0.1000,16.5000,0.6836,1.0000,0.0062,,'-0.1561
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,head_on_corridor,classic_head_on_corridor_medium,10,0.9000,0.1000,0.0000,0.1000,0.1000,22.0000,0.7102,0.9962,0.0547,,'-0.3009
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,merging,classic_merging_low,10,0.7000,0.0000,0.0000,0.0000,0.0000,11.3000,0.8989,0.8641,0.0067,,'-0.2138
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,merging,classic_merging_medium,10,0.8000,0.2000,0.2000,0.0000,0.2000,46.9000,0.8642,0.8727,0.0080,,'-0.3808
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,overtaking,classic_overtaking_low,10,0.9000,0.1000,0.0000,0.1000,0.1000,28.0000,0.6713,0.9923,0.0292,,'-0.1367
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,overtaking,classic_overtaking_medium,10,0.9000,0.0000,0.0000,0.0000,0.0000,27.9000,0.6632,0.9910,0.0121,,'-0.1392
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,bottleneck,classic_realworld_double_bottleneck_high,10,1.0000,0.0000,0.0000,0.0000,0.0000,22.8000,0.6343,1.0000,0.0005,,'-0.1406
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,station_platform,classic_station_platform_medium,10,0.0000,0.4000,0.4000,0.0000,0.4000,47.5000,1.0000,0.9733,0.0910,,'-0.4601
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,t_intersection,classic_t_intersection_low,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.4728,0.9837,0.0166,,0.0508
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,t_intersection,classic_t_intersection_medium,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.8000,0.5137,0.9833,0.0312,,0.0228
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,crossing,classic_urban_crossing_medium,10,0.8000,0.0000,0.0000,0.0000,0.0000,5.1000,0.7699,1.0000,0.0051,,0.0322
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,accompanying_peer,francis2023_accompanying_peer,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,blind_corner,francis2023_blind_corner,10,0.9000,0.0000,0.0000,0.0000,0.0000,15.3000,0.7972,0.9568,0.0000,,'-0.1505
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,circular_crossing,francis2023_circular_crossing,10,0.9000,0.1000,0.1000,0.0000,0.1000,0.5000,0.6769,1.0000,0.0884,,0.0325
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,crowd_navigation,francis2023_crowd_navigation,10,1.0000,0.0000,0.0000,0.0000,0.0000,43.9000,0.5448,1.0000,0.0729,,'-0.3304
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,down_path,francis2023_down_path,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0000,,0.1096
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,entering_elevator,francis2023_entering_elevator,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6284,1.0000,0.0000,,0.0925
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,entering_room,francis2023_entering_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6802,1.0000,0.0000,,0.0989
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,exiting_elevator,francis2023_exiting_elevator,10,0.9000,0.0000,0.0000,0.0000,0.0000,16.6000,0.6504,1.0000,0.0000,,'-0.1177
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,exiting_room,francis2023_exiting_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6576,1.0000,0.0000,,0.0936
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,following_human,francis2023_following_human,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
