planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
orca,orca,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6961,1.0000,0.0066,,0.1232
orca,orca,blind_corner,francis2023_blind_corner,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.6804,0.9548,0.0000,,'-0.0225
orca,orca,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.0000,0.0000,0.0000,1.0000,0.7500,1.0000,0.1975,,'-0.0387
orca,orca,crowd_navigation,francis2023_crowd_navigation,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.6667,0.4782,0.9974,0.0561,,'-0.6002
orca,orca,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6961,1.0000,0.0000,,0.1244
orca,orca,entering_elevator,francis2023_entering_elevator,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9314,1.0000,0.0000,,'-0.1573
orca,orca,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5649,1.0000,0.0000,,0.1368
orca,orca,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.3938,1.0000,0.0000,,'-0.3915
orca,orca,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6227,1.0000,0.0000,,0.1058
orca,orca,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6961,1.0000,0.0066,,0.1232
orca,orca,frontal_approach,francis2023_frontal_approach,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.3333,0.6344,1.0000,0.0000,,'-0.0089
orca,orca,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6439,1.0000,0.0000,,0.1293
orca,orca,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6439,1.0000,0.0000,,0.1293
orca,orca,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6439,1.0000,0.0000,,0.1293
orca,orca,join_group,francis2023_join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,21.3333,0.4108,1.0000,0.0798,,'-0.2338
orca,orca,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6961,1.0000,0.0066,,0.1232
orca,orca,leave_group,francis2023_leave_group,3,0.6667,0.3333,0.0000,0.0000,0.0000,21.3333,0.5804,1.0000,0.0847,,'-0.2514
orca,orca,narrow_doorway,francis2023_narrow_doorway,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.7749
orca,orca,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,0.0000,0.0000,0.0000,15.6667,1.0000,1.0000,0.0121,,'-1.3514
orca,orca,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.6427,1.0000,0.0535,,'-0.0554
orca,orca,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,1.0000,0.0000,0.0000,0.0000,0.0000,12.3333,0.5827,1.0000,0.0147,,'-0.0522
orca,orca,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7072,1.0000,0.0507,,0.1028
orca,orca,perpendicular_traffic,francis2023_perpendicular_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.5048,1.0000,0.0076,,0.0905
orca,orca,robot_crowding,francis2023_robot_crowding,3,0.3333,0.6667,0.0000,0.0000,0.0000,115.0000,0.8918,0.8444,0.1479,,'-1.3800
orca,orca,robot_overtaking,francis2023_robot_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.6667,0.6556,1.0000,0.0000,,'-0.0460
ppo,ppo,bottleneck,classic_bottleneck_high,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2651
