episode_id,scenario_id,planner_key,kinematics,algo,seed,repeat_index,success,collision,near_miss,time_to_goal,snqi
classic_group_crossing_high--111--f44b90f51f3342ad,classic_group_crossing_high,ppo,differential_drive,ppo,111,0,0.0,1.0,22.0,1.0,-0.8854782465371418
classic_group_crossing_high--112--96a18b3e70e0854d,classic_group_crossing_high,ppo,differential_drive,ppo,112,0,1.0,0.0,10.0,0.18166666666666667,-0.17675350199074308
classic_group_crossing_high--113--93e1ca7f11cdb06f,classic_group_crossing_high,ppo,differential_drive,ppo,113,0,1.0,0.0,9.0,0.18666666666666668,-0.0998284114328661
classic_group_crossing_high--111--042a64615ada42df,classic_group_crossing_high,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,25.0,0.245,-0.16023551670977806
classic_group_crossing_high--112--9569a7e5c27f71b2,classic_group_crossing_high,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,8.0,1.0,-0.38594298878703304
classic_group_crossing_high--113--404f345fcab4eaa3,classic_group_crossing_high,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,5.0,0.25833333333333336,0.08545408703315087
classic_group_crossing_high--111--5d9c7b8e515a7fc9,classic_group_crossing_high,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,0.0,0.3416666666666667,-0.0001841819419225732
classic_group_crossing_high--112--e79c9a5844d30e83,classic_group_crossing_high,sacadrl,differential_drive,sacadrl,112,0,1.0,0.0,24.0,0.33666666666666667,-0.3229259328166743
classic_group_crossing_high--113--95a181e2bd26b2b9,classic_group_crossing_high,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,8.0,1.0,-0.503135600049874
classic_group_crossing_high--111--3c729d5ca204c9aa,classic_group_crossing_high,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.1691576969218787
classic_group_crossing_high--112--d34ac9cd3636e3bd,classic_group_crossing_high,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.1565990543341576
classic_group_crossing_high--113--6b4be942a050818b,classic_group_crossing_high,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1265511774221388
classic_group_crossing_high--111--b1ca328ba0a138a8,classic_group_crossing_high,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,4.0,1.0,-0.2811135203824956
classic_group_crossing_high--112--b9e4965d11e32ba6,classic_group_crossing_high,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.2914152711532059
classic_group_crossing_high--113--a5177a2f22808dd0,classic_group_crossing_high,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,11.0,1.0,-0.4514076486554366
classic_group_crossing_low--111--68db069e623d6634,classic_group_crossing_low,goal,differential_drive,goal,111,0,1.0,0.0,0.0,0.33166666666666667,0.1561540079772379
classic_group_crossing_low--112--ce993b89e484fd10,classic_group_crossing_low,goal,differential_drive,goal,112,0,1.0,0.0,0.0,0.33666666666666667,0.15850509138289148
classic_group_crossing_low--113--0b08baeebc27915e,classic_group_crossing_low,goal,differential_drive,goal,113,0,1.0,0.0,3.0,0.3416666666666667,0.08514837756132544
classic_group_crossing_low--111--55fd49670cc9a8e6,classic_group_crossing_low,orca,differential_drive,orca,111,0,1.0,0.0,0.0,0.17833333333333334,0.10121953622389344
classic_group_crossing_low--112--b082a28d25e1da1a,classic_group_crossing_low,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.17833333333333334,0.16600280407495158
classic_group_crossing_low--113--a5cf0f9f7c0f924f,classic_group_crossing_low,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.18166666666666667,0.08682728755102881
classic_group_crossing_low--111--9bba17e2830ac04d,classic_group_crossing_low,ppo,differential_drive,ppo,111,0,1.0,0.0,0.0,0.18166666666666667,0.014467106155411358
classic_group_crossing_low--112--598ba58fba5756a4,classic_group_crossing_low,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.18,0.057718409385976416
classic_group_crossing_low--113--fd8a047951da3ed4,classic_group_crossing_low,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.18,0.034521200949403294
classic_group_crossing_low--111--c35eba4b36d35c2b,classic_group_crossing_low,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,0.0,0.22833333333333333,0.1687871154469674
classic_group_crossing_low--112--358adce24440e9b2,classic_group_crossing_low,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,0.0,0.22,0.16957804037497323
classic_group_crossing_low--113--a3f008e7a00c30a8,classic_group_crossing_low,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,0.0,0.23666666666666666,0.1367485588180813
classic_group_crossing_low--111--a25dc408108f2437,classic_group_crossing_low,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,0.0,0.3383333333333333,0.0022052081735473295
classic_group_crossing_low--112--2aefcaf5ed386346,classic_group_crossing_low,sacadrl,differential_drive,sacadrl,112,0,1.0,0.0,16.0,0.33666666666666667,-0.18313441571922778
classic_group_crossing_low--113--5201a8ee1a9e9a01,classic_group_crossing_low,sacadrl,differential_drive,sacadrl,113,0,1.0,0.0,13.0,0.34,-0.1578257585972029
classic_group_crossing_low--111--acc14a54fc963a51,classic_group_crossing_low,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.0949109913607007
classic_group_crossing_low--112--3957494e810d2978,classic_group_crossing_low,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.0949109913607007
classic_group_crossing_low--113--1d664cd3111ada8b,classic_group_crossing_low,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1237523866578967
classic_group_crossing_low--111--39741cdbf1f98045,classic_group_crossing_low,socnav_sampling,differential_drive,socnav_sampling,111,0,1.0,0.0,0.0,0.18166666666666667,0.15425930421489192
classic_group_crossing_low--112--ebfb40ccc65df8f6,classic_group_crossing_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.18,0.15927083773171566
classic_group_crossing_low--113--dade66deb860805d,classic_group_crossing_low,socnav_sampling,differential_drive,socnav_sampling,113,0,1.0,0.0,0.0,0.18166666666666667,0.11238604393953085
classic_group_crossing_medium--111--d6801efbb1239a7a,classic_group_crossing_medium,goal,differential_drive,goal,111,0,1.0,0.0,18.0,0.33166666666666667,-0.10806739486971419
classic_group_crossing_medium--112--6238540356fad5d5,classic_group_crossing_medium,goal,differential_drive,goal,112,0,0.0,1.0,11.0,1.0,-0.3923650521858342
classic_group_crossing_medium--113--597040dbc45d048e,classic_group_crossing_medium,goal,differential_drive,goal,113,0,1.0,0.0,15.0,0.3416666666666667,-0.0682297210702771
classic_group_crossing_medium--111--a9ec26ba662730e2,classic_group_crossing_medium,orca,differential_drive,orca,111,0,0.0,1.0,13.0,1.0,-0.5118551561678988
classic_group_crossing_medium--112--168bb624f8b5bd04,classic_group_crossing_medium,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.17833333333333334,0.1640799959287394
classic_group_crossing_medium--113--0aba5b721136fcf9,classic_group_crossing_medium,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.18166666666666667,0.1146758547577425
classic_group_crossing_medium--111--8233f00eb4faf8f2,classic_group_crossing_medium,ppo,differential_drive,ppo,111,0,1.0,0.0,7.0,0.22666666666666666,-0.2623793929405716
classic_group_crossing_medium--112--d795f93445272590,classic_group_crossing_medium,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.18,0.04004554304662197
classic_group_crossing_medium--113--54d42f2331c18350,classic_group_crossing_medium,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.17833333333333334,0.09268418576246151
classic_group_crossing_medium--111--f9c038dd6466dce4,classic_group_crossing_medium,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,18.0,0.24333333333333335,-0.09685795227039523
classic_group_crossing_medium--112--12a6afd066fc4ff8,classic_group_crossing_medium,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,0.0,0.23833333333333334,0.16559297788214347
classic_group_crossing_medium--113--641edfec486a5462,classic_group_crossing_medium,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,0.0,0.235,0.16222838957275726
classic_group_crossing_medium--111--b856ab92a5b2b1b6,classic_group_crossing_medium,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,0.0,0.34,0.01490086426940565
classic_group_crossing_medium--112--18ebede5f56f4da4,classic_group_crossing_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,10.0,1.0,-0.5359268800095595
classic_group_crossing_medium--113--f3836f414498b73f,classic_group_crossing_medium,sacadrl,differential_drive,sacadrl,113,0,1.0,0.0,21.0,0.3416666666666667,-0.26353650835615466
classic_group_crossing_medium--111--3f83eaa6ebf50487,classic_group_crossing_medium,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.0950308784324592
classic_group_crossing_medium--112--bdd91b9585d04609,classic_group_crossing_medium,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.1118869001814056
classic_group_crossing_medium--113--4696929ebe1e3397,classic_group_crossing_medium,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1210810938626492
classic_group_crossing_medium--111--60da1f0539c5be8d,classic_group_crossing_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,3.0,1.0,-0.2437833169156323
classic_group_crossing_medium--112--2d12c558e53a0b25,classic_group_crossing_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.2197163651037121
classic_group_crossing_medium--113--b9772d652c5db7db,classic_group_crossing_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,1.0,0.0,0.0,0.18666666666666668,0.10178113381959031
classic_head_on_corridor_low--111--5b5ee6689c4928b5,classic_head_on_corridor_low,goal,differential_drive,goal,111,0,1.0,0.0,0.0,0.4866666666666667,0.1442684426787864
classic_head_on_corridor_low--112--3d8c26f6c493c61d,classic_head_on_corridor_low,goal,differential_drive,goal,112,0,0.0,1.0,6.0,1.0,-0.2901501990320999
classic_head_on_corridor_low--113--61d191cf859a3456,classic_head_on_corridor_low,goal,differential_drive,goal,113,0,1.0,0.0,15.0,0.515,-0.10613570035909048
classic_head_on_corridor_low--111--fa3141e3aebb33c7,classic_head_on_corridor_low,orca,differential_drive,orca,111,0,1.0,0.0,7.0,0.255,0.06350338790353398
classic_head_on_corridor_low--112--c544b5718cbda631,classic_head_on_corridor_low,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.2783333333333333,0.1615586670535912
classic_head_on_corridor_low--113--e12f10978f5ba33f,classic_head_on_corridor_low,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.27,0.13285516441497564
classic_head_on_corridor_low--111--bcc179571446d2ba,classic_head_on_corridor_low,ppo,differential_drive,ppo,111,0,1.0,0.0,6.0,0.26,-0.02245706787310188
classic_head_on_corridor_low--112--1c2dc344e0e8b937,classic_head_on_corridor_low,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.295,0.07269851542788942
classic_head_on_corridor_low--113--331a558b3339a0fc,classic_head_on_corridor_low,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.275,0.046087805183438135
classic_head_on_corridor_low--111--b5bb7028171adeca,classic_head_on_corridor_low,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,15.0,1.0,-0.4199309188136004
classic_head_on_corridor_low--112--da349aa374bd18ee,classic_head_on_corridor_low,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,0.0,0.35333333333333333,0.15466648783186804
classic_head_on_corridor_low--113--2de2086c0b4ba055,classic_head_on_corridor_low,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,0.0,0.3433333333333333,0.12788834614916128
classic_head_on_corridor_low--111--76ec9f969b6d85a4,classic_head_on_corridor_low,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,0.0,0.5016666666666667,0.01572753332575949
classic_head_on_corridor_low--112--f1a95e9136a2b3e7,classic_head_on_corridor_low,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,6.0,1.0,-0.5288189861012338
classic_head_on_corridor_low--113--8876d505e16de2af,classic_head_on_corridor_low,sacadrl,differential_drive,sacadrl,113,0,1.0,0.0,13.0,0.5216666666666666,-0.21739169555194757
classic_head_on_corridor_low--111--5716e3136b45feb3,classic_head_on_corridor_low,social_force,differential_drive,social_force,111,0,1.0,0.0,0.0,0.44666666666666666,0.14806488233321444
classic_head_on_corridor_low--112--7774da56cb23ad16,classic_head_on_corridor_low,social_force,differential_drive,social_force,112,0,0.0,1.0,6.0,1.0,-0.2902317548632282
classic_head_on_corridor_low--113--1113f68d85fa8552,classic_head_on_corridor_low,social_force,differential_drive,social_force,113,0,1.0,0.0,13.0,0.47,-0.0729772055240828
classic_head_on_corridor_low--111--6982e614c0347e2e,classic_head_on_corridor_low,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,8.0,1.0,-0.3183020923375228
classic_head_on_corridor_low--112--5d9d16c3f6698354,classic_head_on_corridor_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.2783333333333333,0.1615586670535912
classic_head_on_corridor_low--113--a8457ca2fdd3796e,classic_head_on_corridor_low,socnav_sampling,differential_drive,socnav_sampling,113,0,1.0,0.0,0.0,0.2733333333333333,0.1326524631676939
classic_head_on_corridor_medium--111--acd144f9b7e54698,classic_head_on_corridor_medium,goal,differential_drive,goal,111,0,0.0,1.0,6.0,1.0,-0.2997745856611951
classic_head_on_corridor_medium--112--1a86f79c4853db20,classic_head_on_corridor_medium,goal,differential_drive,goal,112,0,0.0,1.0,5.0,1.0,-0.27341207979366405
classic_head_on_corridor_medium--113--6e3a35fe6593eebf,classic_head_on_corridor_medium,goal,differential_drive,goal,113,0,0.0,1.0,9.0,1.0,-0.34887391597836775
classic_head_on_corridor_medium--111--e30a891210150b99,classic_head_on_corridor_medium,orca,differential_drive,orca,111,0,1.0,0.0,15.0,0.265,-0.08037079098327207
classic_head_on_corridor_medium--112--88f47ea0dda40202,classic_head_on_corridor_medium,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.2783333333333333,0.16377396080804257
classic_head_on_corridor_medium--113--b6a4fe28345e74a3,classic_head_on_corridor_medium,orca,differential_drive,orca,113,0,1.0,0.0,10.0,0.27,0.0008840851714600317
classic_head_on_corridor_medium--111--14f214af6bdfaed4,classic_head_on_corridor_medium,ppo,differential_drive,ppo,111,0,1.0,0.0,7.0,0.26,-0.04215218608324439
classic_head_on_corridor_medium--112--2308de86fb5faf46,classic_head_on_corridor_medium,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.29333333333333333,0.06584722972150851
classic_head_on_corridor_medium--113--146064070747068d,classic_head_on_corridor_medium,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.27666666666666667,0.05588911958458631
classic_head_on_corridor_medium--111--717a20f9053a2188,classic_head_on_corridor_medium,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,15.0,1.0,-0.43352611618623793
classic_head_on_corridor_medium--112--6a42fd373b735da1,classic_head_on_corridor_medium,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,0.0,0.37,0.15513978785064622
classic_head_on_corridor_medium--113--1055d56d7678dfd1,classic_head_on_corridor_medium,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,4.0,1.0,-0.27654334252631735
classic_head_on_corridor_medium--111--e863b8ed1f84cfb5,classic_head_on_corridor_medium,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,11.0,0.5,-0.1776619680538517
classic_head_on_corridor_medium--112--6f018e183fad17e8,classic_head_on_corridor_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,5.0,1.0,-0.4756192520255768
classic_head_on_corridor_medium--113--d53dcb0a41a8891e,classic_head_on_corridor_medium,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,19.0,1.0,-0.5968986057408115
classic_head_on_corridor_medium--111--cfe10a7c28005483,classic_head_on_corridor_medium,social_force,differential_drive,social_force,111,0,0.0,1.0,8.0,1.0,-0.32934183763780295
classic_head_on_corridor_medium--112--b7f2f23477fb02f0,classic_head_on_corridor_medium,social_force,differential_drive,social_force,112,0,0.0,1.0,6.0,1.0,-0.2881199350695209
classic_head_on_corridor_medium--113--8698612c19b965fa,classic_head_on_corridor_medium,social_force,differential_drive,social_force,113,0,0.0,1.0,28.0,1.0,-0.5263518369665289
classic_head_on_corridor_medium--111--37f9413105177c78,classic_head_on_corridor_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,8.0,1.0,-0.34152598815918594
classic_head_on_corridor_medium--112--945f721be18ea729,classic_head_on_corridor_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.3,0.1330490158457053
classic_head_on_corridor_medium--113--b8b63173368f44b9,classic_head_on_corridor_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,3.0,1.0,-0.26436256052863416
classic_merging_low--111--00fa5bfe9a2bd9ea,classic_merging_low,goal,differential_drive,goal,111,0,0.0,1.0,74.0,1.0,-0.6975172708416089
classic_merging_low--112--e0b09c3006896700,classic_merging_low,goal,differential_drive,goal,112,0,0.0,1.0,60.0,1.0,-0.6955554239943235
classic_merging_low--113--6a306122fe6fa4d9,classic_merging_low,goal,differential_drive,goal,113,0,0.0,1.0,0.0,1.0,-0.3915240270069429
classic_merging_low--111--ac997d3dc5663462,classic_merging_low,orca,differential_drive,orca,111,0,0.0,1.0,96.0,1.0,-0.6970273836599166
classic_merging_low--112--0a261dedb2383551,classic_merging_low,orca,differential_drive,orca,112,0,1.0,0.0,67.0,0.78,-0.38448493902867686
classic_merging_low--113--7bd4e7a7b7dfe0e0,classic_merging_low,orca,differential_drive,orca,113,0,0.0,1.0,10.0,1.0,-0.5876412972682009
classic_merging_low--111--f482a37bcc35d270,classic_merging_low,ppo,differential_drive,ppo,111,0,0.0,1.0,0.0,1.0,-0.31315256329731045
classic_merging_low--112--36dfe0c5de61e192,classic_merging_low,ppo,differential_drive,ppo,112,0,0.0,1.0,0.0,1.0,-0.34841899983200386
classic_merging_low--113--8fb5396b60e429f5,classic_merging_low,ppo,differential_drive,ppo,113,0,0.0,1.0,7.0,1.0,-0.4674083502722215
classic_merging_low--111--454c9b905f131959,classic_merging_low,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,0.0,1.0,-0.3565517094509031
classic_merging_low--112--cdb664cb7ee4cd95,classic_merging_low,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,0.0,1.0,-0.3508729873502839
classic_merging_low--113--c61967931382a1e4,classic_merging_low,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,0.0,1.0,-0.2075371711753865
classic_merging_low--111--160f95ffc31e9ee8,classic_merging_low,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,14.0,1.0,-0.5920406706844321
classic_merging_low--112--8919f11f27a50bad,classic_merging_low,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,16.0,1.0,-0.6018876892527983
classic_merging_low--113--d72c58b6086f9e3d,classic_merging_low,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,14.0,1.0,-0.574914281729645
classic_merging_low--111--d7e92acd69c9f5f0,classic_merging_low,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.105548553787018
classic_merging_low--112--50dffd1dd17268f2,classic_merging_low,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.1039596212480798
classic_merging_low--113--0888eb9c859787f9,classic_merging_low,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1027275457306667
classic_merging_low--111--57316fbe69b1e528,classic_merging_low,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,0.0,1.0,-0.2909757549041116
classic_merging_low--112--758953e93b7c137c,classic_merging_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,4.0,0.6633333333333333,-0.07383656991458437
classic_merging_low--113--357f77e4988676ba,classic_merging_low,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,11.0,1.0,-0.4650212306672229
classic_merging_medium--111--cf3a8482b48b9b2e,classic_merging_medium,goal,differential_drive,goal,111,0,0.0,1.0,64.0,1.0,-0.7293685469915983
classic_merging_medium--112--613290dea00b5cac,classic_merging_medium,goal,differential_drive,goal,112,0,0.0,1.0,70.0,1.0,-0.728801715243113
classic_merging_medium--113--4976ae38a821d7b4,classic_merging_medium,goal,differential_drive,goal,113,0,0.0,1.0,5.0,1.0,-0.5202451353578453
classic_merging_medium--111--7fa9f76c5481867f,classic_merging_medium,orca,differential_drive,orca,111,0,0.0,1.0,159.0,1.0,-0.9188603252131833
classic_merging_medium--112--3d2c08daa1b99e88,classic_merging_medium,orca,differential_drive,orca,112,0,0.0,1.0,82.0,1.0,-0.7093504896530629
classic_merging_medium--113--1d29cc655c24dea7,classic_merging_medium,orca,differential_drive,orca,113,0,1.0,0.0,126.0,0.9433333333333334,-0.48679355758101306
classic_merging_medium--111--03fc73ea8fb52e44,classic_merging_medium,ppo,differential_drive,ppo,111,0,0.0,1.0,0.0,1.0,-0.34324663471787087
classic_merging_medium--112--4f4658e191a77057,classic_merging_medium,ppo,differential_drive,ppo,112,0,0.0,1.0,6.0,1.0,-0.42208129392534305
classic_merging_medium--113--d2d40bdd6467e7d7,classic_merging_medium,ppo,differential_drive,ppo,113,0,0.0,1.0,0.0,1.0,-0.36055122175795296
classic_merging_medium--111--f315383477dc5bf2,classic_merging_medium,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,12.0,1.0,-0.47764016221392214
classic_merging_medium--112--874a2a0b590876f6,classic_merging_medium,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,0.0,1.0,-0.3788336141998337
classic_merging_medium--113--340840819fe8d58d,classic_merging_medium,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,0.0,1.0,-0.25923940618045027
classic_merging_medium--111--f643d5993a6d433d,classic_merging_medium,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,18.0,1.0,-0.6386072824947778
classic_merging_medium--112--500dfe0900c61000,classic_merging_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,30.0,1.0,-0.711338531225605
classic_merging_medium--113--7d59cb11a8a2638d,classic_merging_medium,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,13.0,1.0,-0.6243971571503908
classic_merging_medium--111--f4fa7276f3e1bece,classic_merging_medium,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.1182428123915533
classic_merging_medium--112--2568e90ea1846b9e,classic_merging_medium,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.1426550500283363
classic_merging_medium--113--625af430daa44768,classic_merging_medium,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1604018744004985
classic_merging_medium--111--24b6bde484acc28c,classic_merging_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,0.0,1.0,-0.306125879341596
classic_merging_medium--112--2173bbda44bcadf1,classic_merging_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.2946696606354139
classic_merging_medium--113--4321c01259133217,classic_merging_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,3.0,1.0,-0.3968573977095077
classic_overtaking_low--111--b8f46fc360b6028d,classic_overtaking_low,goal,differential_drive,goal,111,0,0.0,1.0,0.0,1.0,-0.28441455367439683
classic_overtaking_low--112--7aa5b38645e8b24f,classic_overtaking_low,goal,differential_drive,goal,112,0,1.0,0.0,0.0,0.645,0.03631352797250173
classic_overtaking_low--113--22d3e4da87defa46,classic_overtaking_low,goal,differential_drive,goal,113,0,0.0,1.0,0.0,1.0,-0.2644246120929249
classic_overtaking_low--111--cf9919f1e00171f3,classic_overtaking_low,orca,differential_drive,orca,111,0,1.0,0.0,15.0,0.5083333333333333,-0.2987350427079093
classic_overtaking_low--112--136f932b779a8917,classic_overtaking_low,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.335,0.049003809603898704
classic_overtaking_low--113--95ef9b17e37bc829,classic_overtaking_low,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.355,0.06403597015761217
classic_overtaking_low--111--2005389dab7a767e,classic_overtaking_low,ppo,differential_drive,ppo,111,0,1.0,0.0,0.0,0.325,-0.04670848715951695
classic_overtaking_low--112--0f41be5877eacd47,classic_overtaking_low,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.345,-0.04300909342354084
classic_overtaking_low--113--19dcddf5bfc0a6f2,classic_overtaking_low,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.34833333333333333,-0.04893256409303143
classic_overtaking_low--111--66efe1e87ee5303e,classic_overtaking_low,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,0.0,1.0,-0.25742757496901475
classic_overtaking_low--112--de1eaf71c4480d80,classic_overtaking_low,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,0.0,1.0,-0.28853428324255437
classic_overtaking_low--113--ec273546ed73eda6,classic_overtaking_low,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,0.0,0.4066666666666667,0.09418736479455658
classic_overtaking_low--111--de00decf6bea171f,classic_overtaking_low,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,0.0,1.0,-0.4414709532735803
classic_overtaking_low--112--5649f20ccce24df3,classic_overtaking_low,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,0.0,1.0,-0.38449334835640303
classic_overtaking_low--113--bb1d1a432e99cfb5,classic_overtaking_low,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,0.0,1.0,-0.35724639487006793
classic_overtaking_low--111--6f8c4206c3f73ec0,classic_overtaking_low,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-1.0954677259239913
classic_overtaking_low--112--9467289a674986ee,classic_overtaking_low,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.1213011579335461
classic_overtaking_low--113--31e36960d5ccc9d4,classic_overtaking_low,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-1.1088057106767282
classic_overtaking_low--111--e4de8b343b917deb,classic_overtaking_low,socnav_sampling,differential_drive,socnav_sampling,111,0,1.0,0.0,0.0,0.325,0.06386052475662903
classic_overtaking_low--112--011ec36e2c817f79,classic_overtaking_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.3283333333333333,0.08693077611577994
classic_overtaking_low--113--cb58e6117fcaacc9,classic_overtaking_low,socnav_sampling,differential_drive,socnav_sampling,113,0,1.0,0.0,0.0,0.32666666666666666,0.09468318686087115
classic_overtaking_medium--111--83aa79ea1f90f361,classic_overtaking_medium,goal,differential_drive,goal,111,0,0.0,1.0,0.0,1.0,-0.30715366800512134
classic_overtaking_medium--112--11819962c658de8e,classic_overtaking_medium,goal,differential_drive,goal,112,0,1.0,0.0,16.0,0.645,-0.1777930686194345
classic_overtaking_medium--113--c04af7a21f8547eb,classic_overtaking_medium,goal,differential_drive,goal,113,0,0.0,1.0,0.0,1.0,-0.2604686448984305
classic_overtaking_medium--111--4e655fa22e03edeb,classic_overtaking_medium,orca,differential_drive,orca,111,0,0.0,1.0,0.0,1.0,-0.7049350594885997
classic_overtaking_medium--112--b83b03075819c78f,classic_overtaking_medium,orca,differential_drive,orca,112,0,0.0,1.0,18.0,1.0,-0.9802598173086694
classic_overtaking_medium--113--c31a6e2838778b25,classic_overtaking_medium,orca,differential_drive,orca,113,0,0.0,1.0,4.0,1.0,-0.7188092169648812
