planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
ppo,ppo,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7467,1.0000,0.0000,,'-0.0919
ppo,ppo,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.5467,1.0000,0.0000,,'-0.2959
ppo,ppo,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8233,1.0000,0.0000,,'-0.0951
ppo,ppo,following_human,francis2023_following_human,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0100,,'-0.1005
ppo,ppo,frontal_approach,francis2023_frontal_approach,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.1027
ppo,ppo,intersection_no_gesture,francis2023_intersection_no_gesture,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.2399
ppo,ppo,intersection_proceed,francis2023_intersection_proceed,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.2392
ppo,ppo,intersection_wait,francis2023_intersection_wait,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.2392
ppo,ppo,join_group,francis2023_join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.3333,0.5533,1.0000,0.0241,,'-0.2496
ppo,ppo,leading_human,francis2023_leading_human,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0100,,'-0.1011
ppo,ppo,leave_group,francis2023_leave_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.5500,1.0000,0.0621,,'-0.4028
ppo,ppo,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2239
ppo,ppo,narrow_hallway,francis2023_narrow_hallway,3,0.0000,0.6667,0.0000,0.0000,0.0000,0.3333,1.0000,1.0000,0.0216,,'-0.8555
ppo,ppo,parallel_traffic,francis2023_parallel_traffic,3,0.0000,0.0000,0.0000,0.0000,0.0000,2.6667,1.0000,1.0000,0.0700,,'-0.2849
ppo,ppo,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.1077
ppo,ppo,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0800,,'-0.1235
ppo,ppo,perpendicular_traffic,francis2023_perpendicular_traffic,3,0.0000,0.0000,0.0000,0.0000,0.0000,5.3333,1.0000,1.0000,0.0081,,'-0.4478
