# AI-GENERATED NEEDS-REVIEW
run_label,job_id,scenario_matrix_hash,planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
confirm,13268,c10df617a87c,social_force,social_force,parallel_traffic,francis2023_parallel_traffic,3,0.0000,1.0000,1.0000,0.0000,1.0000,8.0000,1.0000,1.0000,0.1159,,'-0.7887
confirm,13268,c10df617a87c,social_force,social_force,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6386,0.0000,,'-0.7823
confirm,13268,c10df617a87c,social_force,social_force,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,0.0000,0.3333,0.3333,0.0000,0.3333,1.6667,1.0000,0.7563,0.0285,,'-0.8063
confirm,13268,c10df617a87c,social_force,social_force,perpendicular_traffic,francis2023_perpendicular_traffic,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.9634,0.0162,,'-0.8749
confirm,13268,c10df617a87c,social_force,social_force,robot_crowding,francis2023_robot_crowding,3,0.0000,1.0000,1.0000,0.0000,1.0000,11.3333,1.0000,1.0000,0.2082,,'-0.4728
confirm,13268,c10df617a87c,social_force,social_force,robot_overtaking,francis2023_robot_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,2.3333,1.0000,0.6391,0.0000,,'-0.8184
confirm,13268,c10df617a87c,social_force,social_force,station_platform,classic_station_platform_medium,3,0.0000,0.3333,0.3333,0.0000,0.3333,11.3333,1.0000,0.5624,0.0106,,'-1.1206
confirm,13268,c10df617a87c,social_force,social_force,t_intersection,classic_t_intersection_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.1058,,'-0.8582
confirm,13268,c10df617a87c,social_force,social_force,t_intersection,classic_t_intersection_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0568,,'-0.8494
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,accompanying_peer,francis2023_accompanying_peer,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0248,,'-0.2339
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,blind_corner,francis2023_blind_corner,3,0.0000,1.0000,1.0000,0.0000,1.0000,2.6667,1.0000,1.0000,0.0057,,'-0.2982
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,bottleneck,classic_bottleneck_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,2.0000,1.0000,1.0000,0.0000,,'-0.2573
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,bottleneck,classic_bottleneck_low,3,0.6667,0.3333,0.0000,0.3333,0.3333,0.0000,0.4661,1.0000,0.0000,,0.0214
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,bottleneck,classic_bottleneck_medium,3,0.0000,1.0000,0.6667,0.3333,1.0000,1.6667,1.0000,1.0000,0.0032,,'-0.2524
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,bottleneck,classic_realworld_double_bottleneck_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,10.6667,1.0000,0.9774,0.0066,,'-0.5774
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4200,0.9988,0.2444,,'-0.0608
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,3.0000,1.0000,1.0000,0.3932,,'-0.3982
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,cross_trap,classic_cross_trap_low,3,0.6667,0.3333,0.0000,0.3333,0.3333,1.6667,0.5922,0.9939,0.0105,,'-0.0078
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,cross_trap,classic_cross_trap_medium,3,0.0000,1.0000,0.6667,0.3333,1.0000,1.3333,1.0000,1.0000,0.1796,,'-0.2991
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,crossing,classic_urban_crossing_medium,3,0.3333,0.6667,0.3333,0.3333,0.6667,1.3333,0.7644,1.0000,0.0122,,'-0.1230
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,crowd_navigation,francis2023_crowd_navigation,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0721,,'-0.3460
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,doorway,classic_doorway_high,3,0.0000,1.0000,0.3333,0.6667,1.0000,1.0000,1.0000,1.0000,0.0128,,'-0.4295
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,doorway,classic_doorway_low,3,0.0000,1.0000,0.6667,0.3333,1.0000,4.6667,1.0000,1.0000,0.0675,,'-0.3543
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,doorway,classic_doorway_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,5.0000,1.0000,1.0000,0.0125,,'-0.4435
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,down_path,francis2023_down_path,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2158
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,entering_elevator,francis2023_entering_elevator,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2050
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1539,1.0000,0.0000,,0.1759
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,exiting_elevator,francis2023_exiting_elevator,3,0.0000,1.0000,1.0000,0.0000,1.0000,3.0000,1.0000,1.0000,0.0242,,'-0.2562
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,exiting_room,francis2023_exiting_room,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2104
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,following_human,francis2023_following_human,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0250,,'-0.2309
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,frontal_approach,francis2023_frontal_approach,3,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0054,,'-0.2301
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,group_crossing,classic_group_crossing_high,3,0.0000,1.0000,0.3333,0.6667,1.0000,5.0000,1.0000,1.0000,0.0580,,'-0.3413
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1811,1.0000,0.0242,,0.1420
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,group_crossing,classic_group_crossing_medium,3,0.3333,0.6667,0.3333,0.3333,0.6667,1.0000,0.7289,1.0000,0.0069,,'-0.1206
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,head_on_corridor,classic_head_on_corridor_low,3,0.6667,0.3333,0.3333,0.0000,0.3333,2.6667,0.5172,1.0000,0.0212,,'-0.0080
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,head_on_corridor,classic_head_on_corridor_medium,3,0.3333,0.6667,0.6667,0.0000,0.6667,3.6667,0.7667,0.9929,0.0235,,'-0.1576
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,1.0000,0.0000,,0.1711
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,1.0000,0.0000,,0.1711
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,1.0000,0.0000,,0.1711
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,join_group,francis2023_join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.9243,0.0000,,0.1434
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,leading_human,francis2023_leading_human,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0248,,'-0.2352
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,leave_group,francis2023_leave_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,2.6667,1.0000,1.0000,0.0000,,'-0.2695
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,merging,classic_merging_low,3,0.3333,0.6667,0.0000,0.6667,0.6667,5.0000,0.8878,0.8945,0.0072,,'-0.2766
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,merging,classic_merging_medium,3,0.0000,1.0000,0.3333,0.6667,1.0000,1.0000,1.0000,0.9527,0.0181,,'-0.3326
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.1997
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,1.0000,0.0000,1.0000,2.6667,1.0000,1.0000,0.0282,,'-0.2463
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3267,0.9583,0.0152,,0.0818
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,overtaking,classic_overtaking_medium,3,0.3333,0.6667,0.0000,0.6667,0.6667,4.0000,0.7767,0.9903,0.0312,,'-0.2619
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,parallel_traffic,francis2023_parallel_traffic,3,0.0000,1.0000,0.3333,0.6667,1.0000,1.3333,1.0000,1.0000,0.1520,,'-0.4578
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,1.0000,1.0000,0.0000,1.0000,3.0000,1.0000,1.0000,0.0165,,'-0.2482
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2867,1.0000,0.0327,,0.1508
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,perpendicular_traffic,francis2023_perpendicular_traffic,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0195,,'-0.2419
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,robot_crowding,francis2023_robot_crowding,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.8639,0.2136,,'-1.0553
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,robot_overtaking,francis2023_robot_overtaking,3,0.0000,1.0000,1.0000,0.0000,1.0000,5.6667,1.0000,1.0000,0.0718,,'-0.3029
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,station_platform,classic_station_platform_medium,3,0.0000,1.0000,0.3333,0.6667,1.0000,0.6667,1.0000,1.0000,0.0142,,'-0.4951
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,t_intersection,classic_t_intersection_low,3,0.6667,0.3333,0.0000,0.3333,0.3333,4.0000,0.4883,0.9903,0.0434,,'-0.0802
confirm,13268,c10df617a87c,socnav_sampling,socnav_sampling,t_intersection,classic_t_intersection_medium,3,0.6667,0.3333,0.3333,0.0000,0.3333,2.0000,0.4883,0.9903,0.0301,,'-0.0472
extended_roster,13273,c10df617a87c,goal,goal,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5356,1.0000,0.0031,,0.1391
extended_roster,13273,c10df617a87c,goal,goal,blind_corner,francis2023_blind_corner,3,0.0000,1.0000,1.0000,0.0000,1.0000,6.0000,1.0000,1.0000,0.0000,,'-0.3776
extended_roster,13273,c10df617a87c,goal,goal,bottleneck,classic_bottleneck_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,2.6667,1.0000,1.0000,0.0000,,'-0.2738
extended_roster,13273,c10df617a87c,goal,goal,bottleneck,classic_bottleneck_low,3,0.6667,0.3333,0.0000,0.3333,0.3333,0.0000,0.5833,1.0000,0.0000,,0.0018
extended_roster,13273,c10df617a87c,goal,goal,bottleneck,classic_bottleneck_medium,3,0.0000,1.0000,0.6667,0.3333,1.0000,2.6667,1.0000,1.0000,0.0000,,'-0.2738
extended_roster,13273,c10df617a87c,goal,goal,bottleneck,classic_realworld_double_bottleneck_high,3,0.0000,1.0000,1.0000,0.0000,1.0000,52.3333,1.0000,1.0000,0.0226,,'-0.5587
extended_roster,13273,c10df617a87c,goal,goal,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4806,1.0000,0.2359,,'-0.0189
extended_roster,13273,c10df617a87c,goal,goal,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,1.0000,0.0000,1.0000,4.6667,1.0000,1.0000,0.3926,,'-0.3641
extended_roster,13273,c10df617a87c,goal,goal,cross_trap,classic_cross_trap_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,12.6667,1.0000,1.0000,0.0205,,'-0.3410
extended_roster,13273,c10df617a87c,goal,goal,cross_trap,classic_cross_trap_medium,3,0.0000,1.0000,0.6667,0.3333,1.0000,4.6667,1.0000,1.0000,0.1747,,'-0.3324
extended_roster,13273,c10df617a87c,goal,goal,crossing,classic_urban_crossing_medium,3,0.6667,0.3333,0.3333,0.0000,0.3333,19.6667,0.7067,1.0000,0.0082,,'-0.2469
extended_roster,13273,c10df617a87c,goal,goal,crowd_navigation,francis2023_crowd_navigation,3,0.0000,1.0000,1.0000,0.0000,1.0000,18.6667,1.0000,1.0000,0.0584,,'-0.5026
extended_roster,13273,c10df617a87c,goal,goal,doorway,classic_doorway_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,9.3333,1.0000,1.0000,0.0172,,'-0.4278
extended_roster,13273,c10df617a87c,goal,goal,doorway,classic_doorway_low,3,0.0000,1.0000,0.6667,0.3333,1.0000,7.6667,1.0000,1.0000,0.0342,,'-0.3832
extended_roster,13273,c10df617a87c,goal,goal,doorway,classic_doorway_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,7.3333,1.0000,1.0000,0.0068,,'-0.3420
extended_roster,13273,c10df617a87c,goal,goal,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5356,1.0000,0.0000,,0.1396
extended_roster,13273,c10df617a87c,goal,goal,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1861,1.0000,0.0000,,0.1699
extended_roster,13273,c10df617a87c,goal,goal,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2861,1.0000,0.0000,,0.1633
extended_roster,13273,c10df617a87c,goal,goal,exiting_elevator,francis2023_exiting_elevator,3,0.0000,1.0000,1.0000,0.0000,1.0000,10.3333,1.0000,1.0000,0.0000,,'-0.3716
extended_roster,13273,c10df617a87c,goal,goal,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2706,1.0000,0.0000,,0.1648
extended_roster,13273,c10df617a87c,goal,goal,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,6.3333,0.5356,1.0000,0.0031,,0.0461
extended_roster,13273,c10df617a87c,goal,goal,frontal_approach,francis2023_frontal_approach,3,0.0000,1.0000,1.0000,0.0000,1.0000,5.0000,1.0000,1.0000,0.0000,,'-0.2731
extended_roster,13273,c10df617a87c,goal,goal,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,22.6667,0.3367,1.0000,0.0364,,'-0.1583
extended_roster,13273,c10df617a87c,goal,goal,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3367,1.0000,0.0129,,0.1333
extended_roster,13273,c10df617a87c,goal,goal,group_crossing,classic_group_crossing_medium,3,0.6667,0.3333,0.3333,0.0000,0.3333,14.6667,0.5578,1.0000,0.0042,,'-0.1896
extended_roster,13273,c10df617a87c,goal,goal,head_on_corridor,classic_head_on_corridor_low,3,0.6667,0.3333,0.3333,0.0000,0.3333,7.0000,0.6672,1.0000,0.0108,,'-0.0840
extended_roster,13273,c10df617a87c,goal,goal,head_on_corridor,classic_head_on_corridor_medium,3,0.0000,1.0000,1.0000,0.0000,1.0000,6.6667,1.0000,1.0000,0.0097,,'-0.3074
extended_roster,13273,c10df617a87c,goal,goal,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3861,1.0000,0.0000,,0.1538
extended_roster,13273,c10df617a87c,goal,goal,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3861,1.0000,0.0000,,0.1538
extended_roster,13273,c10df617a87c,goal,goal,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3861,1.0000,0.0000,,0.1538
extended_roster,13273,c10df617a87c,goal,goal,join_group,francis2023_join_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,5.0000,1.0000,1.0000,0.0097,,'-0.2822
extended_roster,13273,c10df617a87c,goal,goal,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5356,1.0000,0.0031,,0.1391
extended_roster,13273,c10df617a87c,goal,goal,leave_group,francis2023_leave_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,7.3333,1.0000,1.0000,0.0000,,'-0.3347
extended_roster,13273,c10df617a87c,goal,goal,merging,classic_merging_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,44.6667,1.0000,0.9856,0.0040,,'-0.5949
extended_roster,13273,c10df617a87c,goal,goal,merging,classic_merging_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,46.3333,1.0000,0.9856,0.0099,,'-0.6595
extended_roster,13273,c10df617a87c,goal,goal,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2006
extended_roster,13273,c10df617a87c,goal,goal,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,1.0000,0.0000,1.0000,5.0000,1.0000,1.0000,0.0138,,'-0.2770
extended_roster,13273,c10df617a87c,goal,goal,overtaking,classic_overtaking_low,3,0.3333,0.6667,0.0000,0.6667,0.6667,0.0000,0.8817,0.9989,0.0086,,'-0.1708
extended_roster,13273,c10df617a87c,goal,goal,overtaking,classic_overtaking_medium,3,0.3333,0.6667,0.0000,0.6667,0.6667,5.3333,0.8817,0.9989,0.0050,,'-0.2485
extended_roster,13273,c10df617a87c,goal,goal,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,38.6667,0.5528,1.0000,0.0338,,'-0.1428
extended_roster,13273,c10df617a87c,goal,goal,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,1.0000,1.0000,0.0000,1.0000,8.0000,1.0000,1.0000,0.0160,,'-0.3252
extended_roster,13273,c10df617a87c,goal,goal,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5528,1.0000,0.0170,,0.1283
extended_roster,13273,c10df617a87c,goal,goal,perpendicular_traffic,francis2023_perpendicular_traffic,3,0.6667,0.3333,0.3333,0.0000,0.3333,2.3333,0.5900,1.0000,0.0041,,'-0.0072
extended_roster,13273,c10df617a87c,goal,goal,robot_crowding,francis2023_robot_crowding,3,0.0000,1.0000,1.0000,0.0000,1.0000,10.3333,1.0000,1.0000,0.1758,,'-0.4638
extended_roster,13273,c10df617a87c,goal,goal,robot_overtaking,francis2023_robot_overtaking,3,0.0000,1.0000,1.0000,0.0000,1.0000,8.3333,1.0000,1.0000,0.0528,,'-0.3427
extended_roster,13273,c10df617a87c,goal,goal,station_platform,classic_station_platform_medium,3,0.0000,1.0000,1.0000,0.0000,1.0000,11.0000,1.0000,1.0000,0.0140,,'-0.4876
extended_roster,13273,c10df617a87c,goal,goal,t_intersection,classic_t_intersection_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0310,,'-0.2995
extended_roster,13273,c10df617a87c,goal,goal,t_intersection,classic_t_intersection_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0211,,'-0.2977
extended_roster,13273,c10df617a87c,orca,orca,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2850,1.0000,0.0058,,0.1575
extended_roster,13273,c10df617a87c,orca,orca,blind_corner,francis2023_blind_corner,3,0.3333,0.6667,0.0000,0.6667,0.6667,5.3333,0.8217,0.9766,0.0000,,'-0.3122
extended_roster,13273,c10df617a87c,orca,orca,bottleneck,classic_bottleneck_high,3,0.6667,0.3333,0.0000,0.3333,0.3333,44.0000,0.6022,1.0000,0.0000,,'-0.6646
extended_roster,13273,c10df617a87c,orca,orca,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2006,1.0000,0.0000,,0.1358
extended_roster,13273,c10df617a87c,orca,orca,bottleneck,classic_bottleneck_medium,3,0.3333,0.6667,0.0000,0.6667,0.6667,7.3333,0.7811,1.0000,0.0000,,'-0.9044
extended_roster,13273,c10df617a87c,orca,orca,bottleneck,classic_realworld_double_bottleneck_high,3,0.0000,1.0000,0.3333,0.6667,1.0000,49.6667,1.0000,0.9862,0.0023,,'-0.7421
extended_roster,13273,c10df617a87c,orca,orca,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4217,1.0000,0.2437,,'-0.0118
extended_roster,13273,c10df617a87c,orca,orca,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,4.6667,1.0000,0.9901,0.3897,,'-0.4700
extended_roster,13273,c10df617a87c,orca,orca,cross_trap,classic_cross_trap_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.3978,0.9548,0.0079,,0.0127
extended_roster,13273,c10df617a87c,orca,orca,cross_trap,classic_cross_trap_medium,3,0.3333,0.6667,0.3333,0.3333,0.6667,9.0000,0.8039,0.9728,0.1707,,'-0.3908
extended_roster,13273,c10df617a87c,orca,orca,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2889,1.0000,0.0065,,0.1535
extended_roster,13273,c10df617a87c,orca,orca,crowd_navigation,francis2023_crowd_navigation,3,0.6667,0.3333,0.3333,0.0000,0.3333,18.6667,0.4822,0.9940,0.0680,,'-0.2948
extended_roster,13273,c10df617a87c,orca,orca,doorway,classic_doorway_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,14.6667,0.3867,0.9938,0.0035,,'-0.5857
extended_roster,13273,c10df617a87c,orca,orca,doorway,classic_doorway_low,3,0.6667,0.3333,0.3333,0.0000,0.3333,14.0000,0.5972,0.9872,0.0514,,'-0.6581
extended_roster,13273,c10df617a87c,orca,orca,doorway,classic_doorway_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.6667,0.3189,1.0000,0.0034,,'-0.4365
extended_roster,13273,c10df617a87c,orca,orca,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2889,1.0000,0.0000,,0.1604
extended_roster,13273,c10df617a87c,orca,orca,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1950,1.0000,0.0000,,'-0.0313
extended_roster,13273,c10df617a87c,orca,orca,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1544,1.0000,0.0000,,0.1666
extended_roster,13273,c10df617a87c,orca,orca,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.3333,0.1944,1.0000,0.0000,,'-0.1944
extended_roster,13273,c10df617a87c,orca,orca,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1494,1.0000,0.0000,,0.1642
extended_roster,13273,c10df617a87c,orca,orca,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,8.3333,0.2878,1.0000,0.0058,,0.0398
extended_roster,13273,c10df617a87c,orca,orca,frontal_approach,francis2023_frontal_approach,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.2928,1.0000,0.0000,,0.0236
extended_roster,13273,c10df617a87c,orca,orca,group_crossing,classic_group_crossing_high,3,0.6667,0.3333,0.3333,0.0000,0.3333,11.6667,0.4656,1.0000,0.0352,,'-0.2777
extended_roster,13273,c10df617a87c,orca,orca,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1794,1.0000,0.0242,,0.1180
extended_roster,13273,c10df617a87c,orca,orca,group_crossing,classic_group_crossing_medium,3,0.6667,0.3333,0.0000,0.3333,0.3333,4.3333,0.4533,1.0000,0.0161,,'-0.0777
extended_roster,13273,c10df617a87c,orca,orca,head_on_corridor,classic_head_on_corridor_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.3333,0.2678,1.0000,0.0194,,0.1193
extended_roster,13273,c10df617a87c,orca,orca,head_on_corridor,classic_head_on_corridor_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,8.3333,0.2711,1.0000,0.0103,,0.0281
extended_roster,13273,c10df617a87c,orca,orca,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2033,1.0000,0.0000,,0.1712
extended_roster,13273,c10df617a87c,orca,orca,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2033,1.0000,0.0000,,0.1712
extended_roster,13273,c10df617a87c,orca,orca,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2033,1.0000,0.0000,,0.1712
extended_roster,13273,c10df617a87c,orca,orca,join_group,francis2023_join_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,3.6667,1.0000,1.0000,0.0133,,'-0.3413
extended_roster,13273,c10df617a87c,orca,orca,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2844,1.0000,0.0058,,0.1593
extended_roster,13273,c10df617a87c,orca,orca,leave_group,francis2023_leave_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,13.6667,1.0000,1.0000,0.0267,,'-0.5418
extended_roster,13273,c10df617a87c,orca,orca,merging,classic_merging_low,3,0.3333,0.6667,0.3333,0.3333,0.6667,57.6667,0.9267,0.7922,0.0187,,'-0.5564
extended_roster,13273,c10df617a87c,orca,orca,merging,classic_merging_medium,3,0.3333,0.6667,0.6667,0.0000,0.6667,122.3333,0.9811,0.7352,0.0176,,'-0.7050
