# AI-GENERATED NEEDS-REVIEW
planner_group,planner,latency_step,latency_ms,seed,scenario_id,execution_mode,availability_status,success,collision,time_to_goal_norm,near_miss_rate,steps,comfort_exposure_mean
orca,orca,3,300.0,112,francis2023_circular_crossing,adapter,available,True,False,0.42777777777777776,0.0,77,0.023809523809523808
orca,orca,3,300.0,112,francis2023_robot_crowding,adapter,available,False,True,0.4388888888888889,0.16455696202531644,79,0.0759493670886076
orca,orca,3,300.0,113,classic_bottleneck_low,adapter,available,True,False,0.6777777777777778,0.0,122,0.0
orca,orca,3,300.0,113,classic_bottleneck_medium,adapter,available,False,True,0.7111111111111111,0.0,128,0.0
orca,orca,3,300.0,113,classic_bottleneck_high,adapter,available,False,True,0.8611111111111112,0.1032258064516129,155,0.0
orca,orca,3,300.0,113,classic_realworld_double_bottleneck_high,adapter,available,False,True,0.7166666666666667,0.16279069767441862,129,0.0
orca,orca,3,300.0,113,classic_station_platform_medium,adapter,available,False,False,1.0,0.0,180,0.0047008547008547015
orca,orca,3,300.0,113,classic_cross_trap_low,adapter,available,False,True,0.5888888888888889,0.0,106,0.018867924528301886
orca,orca,3,300.0,113,classic_cross_trap_medium,adapter,available,False,True,0.7333333333333333,0.07575757575757576,132,0.006628787878787879
orca,orca,3,300.0,113,classic_cross_trap_high,adapter,available,False,True,0.7333333333333333,0.07575757575757576,132,0.003156565656565656
orca,orca,3,300.0,113,classic_doorway_low,adapter,available,False,True,0.37777777777777777,0.3235294117647059,68,0.09313725490196079
orca,orca,3,300.0,113,classic_doorway_medium,adapter,available,False,False,1.0,0.05555555555555555,180,0.004629629629629629
orca,orca,3,300.0,113,classic_doorway_high,adapter,available,False,True,0.7388888888888889,0.09022556390977443,133,0.003341687552213868
orca,orca,3,300.0,113,classic_group_crossing_low,adapter,available,True,False,0.6277777777777778,0.0,113,0.07079646017699115
orca,orca,3,300.0,113,classic_group_crossing_medium,adapter,available,True,False,0.6277777777777778,0.0,113,0.011799410029498525
orca,orca,3,300.0,113,classic_group_crossing_high,adapter,available,False,True,0.37777777777777777,0.07352941176470588,68,0.025735294117647058
orca,orca,3,300.0,113,classic_head_on_corridor_low,adapter,available,False,False,1.0,0.0,180,0.04722222222222222
orca,orca,3,300.0,113,classic_head_on_corridor_medium,adapter,available,False,False,1.0,0.0,180,0.015277777777777777
orca,orca,3,300.0,113,classic_merging_low,adapter,available,False,True,0.8,0.034722222222222224,144,0.012152777777777778
orca,orca,3,300.0,113,classic_merging_medium,adapter,available,False,True,0.8222222222222222,0.033783783783783786,148,0.03153153153153153
orca,orca,3,300.0,113,classic_overtaking_low,adapter,available,False,False,1.0,0.0,180,0.016666666666666666
orca,orca,3,300.0,113,classic_overtaking_medium,adapter,available,False,True,0.4444444444444444,0.0,80,0.016666666666666666
orca,orca,3,300.0,113,classic_t_intersection_low,adapter,available,True,False,0.8333333333333334,0.0,150,0.08333333333333333
orca,orca,3,300.0,113,classic_t_intersection_medium,adapter,available,False,True,0.5222222222222223,0.0,94,0.04609929078014184
orca,orca,3,300.0,113,classic_urban_crossing_medium,adapter,available,False,False,1.0,0.0,180,0.006666666666666666
orca,orca,3,300.0,113,francis2023_frontal_approach,adapter,available,False,True,0.7277777777777777,0.030534351145038167,131,0.0
orca,orca,3,300.0,113,francis2023_pedestrian_obstruction,adapter,available,False,False,1.0,0.05555555555555555,180,0.0
orca,orca,3,300.0,113,francis2023_pedestrian_overtaking,adapter,available,True,False,0.9944444444444445,0.0,179,0.0335195530726257
orca,orca,3,300.0,113,francis2023_robot_overtaking,adapter,available,False,False,1.0,0.0,180,0.0
orca,orca,3,300.0,113,francis2023_down_path,adapter,available,False,True,0.17777777777777778,0.0,32,0.0
orca,orca,3,300.0,113,francis2023_intersection_no_gesture,adapter,available,True,False,0.7111111111111111,0.0,128,0.0
orca,orca,3,300.0,113,francis2023_blind_corner,adapter,available,False,False,1.0,0.0,180,0.0
orca,orca,3,300.0,113,francis2023_narrow_hallway,adapter,available,False,True,0.55,0.020202020202020204,99,0.020202020202020204
orca,orca,3,300.0,113,francis2023_narrow_doorway,adapter,available,False,True,0.4111111111111111,0.0,74,0.0
orca,orca,3,300.0,113,francis2023_entering_room,adapter,available,False,True,0.4,0.0,72,0.0
orca,orca,3,300.0,113,francis2023_exiting_room,adapter,available,False,False,1.0,0.0,180,0.0
orca,orca,3,300.0,113,francis2023_entering_elevator,adapter,available,False,True,0.3055555555555556,0.0,55,0.0
orca,orca,3,300.0,113,francis2023_exiting_elevator,adapter,available,False,False,1.0,0.0,180,0.0
orca,orca,3,300.0,113,francis2023_intersection_wait,adapter,available,True,False,0.7111111111111111,0.0,128,0.0
orca,orca,3,300.0,113,francis2023_intersection_proceed,adapter,available,True,False,0.7111111111111111,0.0,128,0.0
orca,orca,3,300.0,113,francis2023_following_human,adapter,available,False,True,0.38333333333333336,0.17391304347826086,69,0.014492753623188406
orca,orca,3,300.0,113,francis2023_leading_human,adapter,available,True,False,0.9722222222222222,0.0,175,0.005714285714285714
orca,orca,3,300.0,113,francis2023_accompanying_peer,adapter,available,True,False,0.9722222222222222,0.0,175,0.005714285714285714
orca,orca,3,300.0,113,francis2023_join_group,adapter,available,False,True,0.42777777777777776,0.05194805194805195,77,0.012987012987012988
orca,orca,3,300.0,113,francis2023_leave_group,adapter,available,False,True,0.42777777777777776,0.05194805194805195,77,0.012987012987012988
orca,orca,3,300.0,113,francis2023_crowd_navigation,adapter,available,True,False,0.8666666666666667,0.0,156,0.07122507122507121
orca,orca,3,300.0,113,francis2023_parallel_traffic,adapter,available,False,False,1.0,0.0,180,0.03888888888888889
orca,orca,3,300.0,113,francis2023_perpendicular_traffic,adapter,available,True,False,0.8222222222222222,0.06756756756756757,148,0.0038610038610038607
orca,orca,3,300.0,113,francis2023_circular_crossing,adapter,available,True,False,0.4388888888888889,0.012658227848101266,79,0.04219409282700422
orca,orca,3,300.0,113,francis2023_robot_crowding,adapter,available,True,False,0.55,0.15151515151515152,99,0.20454545454545456
default_social_force,baseline_social_force,0,0.0,111,classic_bottleneck_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_bottleneck_medium,native,available,False,True,0.8944444444444445,0.024844720496894408,161,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_bottleneck_high,native,available,False,True,0.8777777777777778,0.02531645569620253,158,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_realworld_double_bottleneck_high,native,available,False,True,1.0,0.3111111111111111,180,0.025694444444444443
default_social_force,baseline_social_force,0,0.0,111,classic_station_platform_medium,native,available,False,True,0.6111111111111112,0.0,110,0.005244755244755245
default_social_force,baseline_social_force,0,0.0,111,classic_cross_trap_low,native,available,False,True,0.9666666666666667,0.0,174,0.005747126436781609
default_social_force,baseline_social_force,0,0.0,111,classic_cross_trap_medium,native,available,False,True,0.005555555555555556,0.0,1,0.5
default_social_force,baseline_social_force,0,0.0,111,classic_cross_trap_high,native,available,False,True,0.005555555555555556,0.0,1,0.5833333333333334
default_social_force,baseline_social_force,0,0.0,111,classic_doorway_low,native,available,False,True,0.3,0.09259259259259259,54,0.043209876543209874
default_social_force,baseline_social_force,0,0.0,111,classic_doorway_medium,native,available,False,True,0.45555555555555555,0.0,82,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_doorway_high,native,available,False,True,0.2222222222222222,0.1,40,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_group_crossing_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_group_crossing_medium,native,available,False,True,0.5888888888888889,0.1320754716981132,106,0.009433962264150943
default_social_force,baseline_social_force,0,0.0,111,classic_group_crossing_high,native,available,False,True,0.5722222222222222,0.1262135922330097,103,0.038834951456310676
default_social_force,baseline_social_force,0,0.0,111,classic_head_on_corridor_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_head_on_corridor_medium,native,available,False,True,0.9611111111111111,0.03468208092485549,173,0.011560693641618497
default_social_force,baseline_social_force,0,0.0,111,classic_merging_low,native,available,False,False,1.0,0.0,180,0.008333333333333333
default_social_force,baseline_social_force,0,0.0,111,classic_merging_medium,native,available,False,False,1.0,0.0,180,0.004320987654320988
default_social_force,baseline_social_force,0,0.0,111,classic_overtaking_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_overtaking_medium,native,available,False,False,1.0,0.0,180,0.014814814814814814
default_social_force,baseline_social_force,0,0.0,111,classic_t_intersection_low,native,available,False,True,0.8166666666666667,0.0,147,0.0
default_social_force,baseline_social_force,0,0.0,111,classic_t_intersection_medium,native,available,False,True,0.8166666666666667,0.0,147,0.02040816326530612
default_social_force,baseline_social_force,0,0.0,111,classic_urban_crossing_medium,native,available,False,False,1.0,0.044444444444444446,180,0.006666666666666666
default_social_force,baseline_social_force,0,0.0,111,francis2023_frontal_approach,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_pedestrian_obstruction,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_pedestrian_overtaking,native,available,False,False,1.0,0.0,180,0.027777777777777776
default_social_force,baseline_social_force,0,0.0,111,francis2023_robot_overtaking,native,available,False,True,0.5666666666666667,0.10784313725490197,102,0.058823529411764705
default_social_force,baseline_social_force,0,0.0,111,francis2023_down_path,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_intersection_no_gesture,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_blind_corner,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_narrow_hallway,native,available,False,True,0.7944444444444444,0.03496503496503497,143,0.013986013986013986
default_social_force,baseline_social_force,0,0.0,111,francis2023_narrow_doorway,native,available,False,True,0.65,0.0,117,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_entering_room,native,available,True,False,0.9444444444444444,0.0,170,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_exiting_room,native,available,False,True,0.37222222222222223,0.0,67,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_entering_elevator,native,available,False,True,0.5555555555555556,0.0,100,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_exiting_elevator,native,available,False,True,0.4,0.1388888888888889,72,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_intersection_wait,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_intersection_proceed,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_following_human,native,available,False,False,1.0,0.07222222222222222,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,111,francis2023_leading_human,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,111,francis2023_accompanying_peer,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,111,francis2023_join_group,native,available,False,True,0.5555555555555556,0.06,100,0.01
default_social_force,baseline_social_force,0,0.0,111,francis2023_leave_group,native,available,False,True,0.35,0.1111111111111111,63,0.0
default_social_force,baseline_social_force,0,0.0,111,francis2023_crowd_navigation,native,available,False,True,0.8611111111111112,0.12258064516129032,155,0.01935483870967742
default_social_force,baseline_social_force,0,0.0,111,francis2023_parallel_traffic,native,available,False,False,1.0,0.2222222222222222,180,0.04375
default_social_force,baseline_social_force,0,0.0,111,francis2023_perpendicular_traffic,native,available,False,False,1.0,0.0,180,0.006349206349206349
default_social_force,baseline_social_force,0,0.0,111,francis2023_circular_crossing,native,available,False,True,0.005555555555555556,0.0,1,0.6666666666666666
default_social_force,baseline_social_force,0,0.0,111,francis2023_robot_crowding,native,available,False,True,0.5388888888888889,0.24742268041237114,97,0.11039518900343644
default_social_force,baseline_social_force,0,0.0,112,classic_bottleneck_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_bottleneck_medium,native,available,False,True,0.8833333333333333,0.025157232704402517,159,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_bottleneck_high,native,available,False,True,0.8666666666666667,0.02564102564102564,156,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_realworld_double_bottleneck_high,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_station_platform_medium,native,available,False,True,0.08888888888888889,0.0,16,0.028846153846153848
default_social_force,baseline_social_force,0,0.0,112,classic_cross_trap_low,native,available,False,True,0.9888888888888889,0.0,178,0.014981273408239699
default_social_force,baseline_social_force,0,0.0,112,classic_cross_trap_medium,native,available,False,False,1.0,0.0,180,0.004861111111111111
default_social_force,baseline_social_force,0,0.0,112,classic_cross_trap_high,native,available,False,True,0.005555555555555556,0.0,1,0.5833333333333334
default_social_force,baseline_social_force,0,0.0,112,classic_doorway_low,native,available,False,True,0.2722222222222222,0.08163265306122448,49,0.027210884353741496
default_social_force,baseline_social_force,0,0.0,112,classic_doorway_medium,native,available,False,True,0.42777777777777776,0.2077922077922078,77,0.03463203463203463
default_social_force,baseline_social_force,0,0.0,112,classic_doorway_high,native,available,False,True,0.18333333333333332,0.15151515151515152,33,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_group_crossing_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,classic_group_crossing_medium,native,available,False,False,1.0,0.16111111111111112,180,0.0037037037037037034
default_social_force,baseline_social_force,0,0.0,112,classic_group_crossing_high,native,available,False,False,1.0,0.03333333333333333,180,0.04722222222222222
default_social_force,baseline_social_force,0,0.0,112,classic_head_on_corridor_low,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,112,classic_head_on_corridor_medium,native,available,False,True,0.9166666666666666,0.030303030303030304,165,0.0015151515151515152
default_social_force,baseline_social_force,0,0.0,112,classic_merging_low,native,available,False,False,1.0,0.0,180,0.006944444444444444
default_social_force,baseline_social_force,0,0.0,112,classic_merging_medium,native,available,False,False,1.0,0.0,180,0.010493827160493827
default_social_force,baseline_social_force,0,0.0,112,classic_overtaking_low,native,available,False,False,1.0,0.0,180,0.03333333333333333
default_social_force,baseline_social_force,0,0.0,112,classic_overtaking_medium,native,available,False,False,1.0,0.0,180,0.004629629629629629
default_social_force,baseline_social_force,0,0.0,112,classic_t_intersection_low,native,available,False,True,0.7944444444444444,0.0,143,0.006993006993006993
default_social_force,baseline_social_force,0,0.0,112,classic_t_intersection_medium,native,available,False,True,0.7944444444444444,0.0,143,0.013986013986013984
default_social_force,baseline_social_force,0,0.0,112,classic_urban_crossing_medium,native,available,False,False,1.0,0.08333333333333333,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,112,francis2023_frontal_approach,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_pedestrian_obstruction,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_pedestrian_overtaking,native,available,False,False,1.0,0.0,180,0.03333333333333333
default_social_force,baseline_social_force,0,0.0,112,francis2023_robot_overtaking,native,available,False,True,0.6,0.1388888888888889,108,0.10185185185185185
default_social_force,baseline_social_force,0,0.0,112,francis2023_down_path,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_intersection_no_gesture,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_blind_corner,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_narrow_hallway,native,available,False,True,0.7944444444444444,0.03496503496503497,143,0.013986013986013986
default_social_force,baseline_social_force,0,0.0,112,francis2023_narrow_doorway,native,available,False,True,0.65,0.0,117,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_entering_room,native,available,True,False,0.9833333333333333,0.0,177,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_exiting_room,native,available,True,False,0.8944444444444445,0.0,161,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_entering_elevator,native,available,False,True,0.5388888888888889,0.0,97,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_exiting_elevator,native,available,False,True,0.4,0.1388888888888889,72,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_intersection_wait,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_intersection_proceed,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_following_human,native,available,False,False,1.0,0.07222222222222222,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,112,francis2023_leading_human,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,112,francis2023_accompanying_peer,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,112,francis2023_join_group,native,available,False,True,0.5555555555555556,0.05,100,0.01
default_social_force,baseline_social_force,0,0.0,112,francis2023_leave_group,native,available,False,True,0.35,0.09523809523809523,63,0.0
default_social_force,baseline_social_force,0,0.0,112,francis2023_crowd_navigation,native,available,False,True,0.6111111111111112,0.045454545454545456,110,0.0606060606060606
default_social_force,baseline_social_force,0,0.0,112,francis2023_parallel_traffic,native,available,False,False,1.0,0.0,180,0.05416666666666667
default_social_force,baseline_social_force,0,0.0,112,francis2023_perpendicular_traffic,native,available,False,False,1.0,0.0,180,0.0031746031746031746
default_social_force,baseline_social_force,0,0.0,112,francis2023_circular_crossing,native,available,True,False,0.7277777777777777,0.0,131,0.013994910941475827
default_social_force,baseline_social_force,0,0.0,112,francis2023_robot_crowding,native,available,False,True,0.46111111111111114,0.12048192771084337,83,0.07279116465863454
default_social_force,baseline_social_force,0,0.0,113,classic_bottleneck_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,classic_bottleneck_medium,native,available,False,True,0.8777777777777778,0.03164556962025317,158,0.0
default_social_force,baseline_social_force,0,0.0,113,classic_bottleneck_high,native,available,False,True,0.8555555555555555,0.025974025974025976,154,0.0
default_social_force,baseline_social_force,0,0.0,113,classic_realworld_double_bottleneck_high,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,classic_station_platform_medium,native,available,False,False,1.0,0.0,180,0.0047008547008547015
default_social_force,baseline_social_force,0,0.0,113,classic_cross_trap_low,native,available,False,False,1.0,0.0,180,0.011111111111111112
default_social_force,baseline_social_force,0,0.0,113,classic_cross_trap_medium,native,available,False,True,0.9277777777777778,0.07784431137724551,167,0.008982035928143712
default_social_force,baseline_social_force,0,0.0,113,classic_cross_trap_high,native,available,False,True,0.9277777777777778,0.07784431137724551,167,0.0049900199600798395
default_social_force,baseline_social_force,0,0.0,113,classic_doorway_low,native,available,False,True,0.2,0.1111111111111111,36,0.037037037037037035
default_social_force,baseline_social_force,0,0.0,113,classic_doorway_medium,native,available,False,True,0.11666666666666667,0.3333333333333333,21,0.015873015873015872
default_social_force,baseline_social_force,0,0.0,113,classic_doorway_high,native,available,False,True,0.16666666666666666,0.1,30,0.007407407407407407
default_social_force,baseline_social_force,0,0.0,113,classic_group_crossing_low,native,available,False,False,1.0,0.0,180,0.044444444444444446
default_social_force,baseline_social_force,0,0.0,113,classic_group_crossing_medium,native,available,False,True,0.6944444444444444,0.04,125,0.013333333333333332
default_social_force,baseline_social_force,0,0.0,113,classic_group_crossing_high,native,available,False,True,0.6611111111111111,0.07563025210084033,119,0.01050420168067227
default_social_force,baseline_social_force,0,0.0,113,classic_head_on_corridor_low,native,available,False,False,1.0,0.0,180,0.04722222222222222
default_social_force,baseline_social_force,0,0.0,113,classic_head_on_corridor_medium,native,available,False,False,1.0,0.1111111111111111,180,0.015277777777777777
default_social_force,baseline_social_force,0,0.0,113,classic_merging_low,native,available,False,False,1.0,0.0,180,0.006944444444444444
default_social_force,baseline_social_force,0,0.0,113,classic_merging_medium,native,available,False,False,1.0,0.0,180,0.02469135802469136
default_social_force,baseline_social_force,0,0.0,113,classic_overtaking_low,native,available,False,False,1.0,0.0,180,0.016666666666666666
default_social_force,baseline_social_force,0,0.0,113,classic_overtaking_medium,native,available,False,False,1.0,0.0,180,0.007407407407407407
default_social_force,baseline_social_force,0,0.0,113,classic_t_intersection_low,native,available,False,True,0.7722222222222223,0.0,139,0.08992805755395683
default_social_force,baseline_social_force,0,0.0,113,classic_t_intersection_medium,native,available,False,True,0.7722222222222223,0.0,139,0.031175059952038366
default_social_force,baseline_social_force,0,0.0,113,classic_urban_crossing_medium,native,available,False,False,1.0,0.05,180,0.006666666666666666
default_social_force,baseline_social_force,0,0.0,113,francis2023_frontal_approach,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_pedestrian_obstruction,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_pedestrian_overtaking,native,available,False,False,1.0,0.0,180,0.03333333333333333
default_social_force,baseline_social_force,0,0.0,113,francis2023_robot_overtaking,native,available,False,True,0.6388888888888888,0.12173913043478261,115,0.08695652173913043
default_social_force,baseline_social_force,0,0.0,113,francis2023_down_path,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_intersection_no_gesture,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_blind_corner,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_narrow_hallway,native,available,False,True,0.8111111111111111,0.03424657534246575,146,0.0136986301369863
default_social_force,baseline_social_force,0,0.0,113,francis2023_narrow_doorway,native,available,False,True,0.6777777777777778,0.0,122,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_entering_room,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_exiting_room,native,available,False,True,0.34444444444444444,0.0,62,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_entering_elevator,native,available,False,True,0.6,0.0,108,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_exiting_elevator,native,available,False,True,0.3888888888888889,0.15714285714285714,70,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_intersection_wait,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_intersection_proceed,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_following_human,native,available,False,False,1.0,0.08888888888888889,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,113,francis2023_leading_human,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,113,francis2023_accompanying_peer,native,available,False,False,1.0,0.0,180,0.005555555555555556
default_social_force,baseline_social_force,0,0.0,113,francis2023_join_group,native,available,False,True,0.5833333333333334,0.047619047619047616,105,0.009523809523809525
default_social_force,baseline_social_force,0,0.0,113,francis2023_leave_group,native,available,False,True,0.36666666666666664,0.09090909090909091,66,0.0
default_social_force,baseline_social_force,0,0.0,113,francis2023_crowd_navigation,native,available,False,True,0.9944444444444445,0.2737430167597765,179,0.06517690875232773
default_social_force,baseline_social_force,0,0.0,113,francis2023_parallel_traffic,native,available,False,False,1.0,0.08888888888888889,180,0.044444444444444446
default_social_force,baseline_social_force,0,0.0,113,francis2023_perpendicular_traffic,native,available,False,True,0.6555555555555556,0.07627118644067797,118,0.004842615012106537
default_social_force,baseline_social_force,0,0.0,113,francis2023_circular_crossing,native,available,True,False,0.7333333333333333,0.007575757575757576,132,0.027777777777777776
default_social_force,baseline_social_force,0,0.0,113,francis2023_robot_crowding,native,available,False,True,0.35555555555555557,0.0625,64,0.30598958333333337
default_social_force,baseline_social_force,1,100.0,111,classic_bottleneck_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_bottleneck_medium,native,available,False,True,0.9111111111111111,0.024390243902439025,164,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_bottleneck_high,native,available,False,True,0.8944444444444445,0.024844720496894408,161,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_realworld_double_bottleneck_high,native,available,False,False,1.0,0.3055555555555556,180,0.008333333333333333
default_social_force,baseline_social_force,1,100.0,111,classic_station_platform_medium,native,available,False,False,1.0,0.0,180,0.003205128205128205
default_social_force,baseline_social_force,1,100.0,111,classic_cross_trap_low,native,available,False,True,0.9833333333333333,0.04519774011299435,177,0.005649717514124294
default_social_force,baseline_social_force,1,100.0,111,classic_cross_trap_medium,native,available,False,True,0.005555555555555556,0.0,1,0.5
default_social_force,baseline_social_force,1,100.0,111,classic_cross_trap_high,native,available,False,True,0.005555555555555556,0.0,1,0.5833333333333334
default_social_force,baseline_social_force,1,100.0,111,classic_doorway_low,native,available,False,True,0.29444444444444445,0.07547169811320754,53,0.006289308176100628
default_social_force,baseline_social_force,1,100.0,111,classic_doorway_medium,native,available,False,True,0.5277777777777778,0.12631578947368421,95,0.003508771929824561
default_social_force,baseline_social_force,1,100.0,111,classic_doorway_high,native,available,False,True,0.2611111111111111,0.1276595744680851,47,0.002364066193853428
default_social_force,baseline_social_force,1,100.0,111,classic_group_crossing_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_group_crossing_medium,native,available,False,True,0.6611111111111111,0.21008403361344538,119,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_group_crossing_high,native,available,False,True,0.6611111111111111,0.226890756302521,119,0.023109243697478993
default_social_force,baseline_social_force,1,100.0,111,classic_head_on_corridor_low,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_head_on_corridor_medium,native,available,False,True,0.9777777777777777,0.03977272727272727,176,0.011363636363636364
default_social_force,baseline_social_force,1,100.0,111,classic_merging_low,native,available,False,False,1.0,0.0,180,0.008333333333333333
default_social_force,baseline_social_force,1,100.0,111,classic_merging_medium,native,available,False,False,1.0,0.0,180,0.004320987654320988
default_social_force,baseline_social_force,1,100.0,111,classic_overtaking_low,native,available,False,True,0.8944444444444445,0.0,161,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_overtaking_medium,native,available,False,True,0.8944444444444445,0.0,161,0.016563146997929604
default_social_force,baseline_social_force,1,100.0,111,classic_t_intersection_low,native,available,False,True,0.7888888888888889,0.0,142,0.0
default_social_force,baseline_social_force,1,100.0,111,classic_t_intersection_medium,native,available,False,True,0.7888888888888889,0.0,142,0.02112676056338028
default_social_force,baseline_social_force,1,100.0,111,classic_urban_crossing_medium,native,available,False,False,1.0,0.016666666666666666,180,0.006666666666666666
default_social_force,baseline_social_force,1,100.0,111,francis2023_frontal_approach,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,francis2023_pedestrian_obstruction,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,francis2023_pedestrian_overtaking,native,available,False,False,1.0,0.0,180,0.027777777777777776
default_social_force,baseline_social_force,1,100.0,111,francis2023_robot_overtaking,native,available,False,True,0.6222222222222222,0.08035714285714286,112,0.03571428571428571
default_social_force,baseline_social_force,1,100.0,111,francis2023_down_path,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,francis2023_intersection_no_gesture,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,francis2023_blind_corner,native,available,False,False,1.0,0.0,180,0.0
default_social_force,baseline_social_force,1,100.0,111,francis2023_narrow_hallway,native,available,False,True,0.8111111111111111,0.0410958904109589,146,0.0136986301369863
